key,0,1,2
#,Name,AttackType,Recast<100ms>
int32,str,int32,int32
38556,"飛撲",斬,0,
38557,"急旋攻擊",打,0,
38558,"站裂斬",斬,50,
38559,"捕獵爪",斬,0,
38560,"剔骨獠牙",突,40,
38561,"毒氣殼",魔法,0,
38562,"刺槍撞擊",打,60,
38563,"碎殼擊",打,0,
38564,"大水花",魔法,0,
38565,"爆裂尾",打,50,
38566,"風暴",打,0,
38567,"致命踏壓",打,0,
38568,"龍捲風",魔法,0,
38569,"忘憂毒液",魔法,0,
38570,"上抽",打,40,
38571,"旋圓的風歌",魔法,0,
38572,"芬芳清風",魔法,0,
38573,"血腥的愛撫",打,0,
38574,"沉重花粉",魔法,0,
38575,"恐角",突,50,
38576,"雹塊",魔法,0,
38577,"睡夢鱗粉",魔法,0,
38578,"蛙式蹬腿",打,40,
38579,"松茸",魔法,0,
38580,"",,0,
38581,"衝擊爆發",魔法,0,
38582,"衝擊爆發",魔法,0,
38583,"衝擊爆發",魔法,0,
38584,"衝擊爆發",魔法,0,
38585,"先鋒劍",斬,30,
38586,"迴旋踢",打,30,
38587,"急速斬",斬,30,
38588,"卡庫加之怒",,0,
38589,"卡庫加之怒",斬,0,
38590,"致命旋斬",斬,0,
38591,"先鋒劍",斬,0,
38592,"迴旋踢",打,0,
38593,"急速斬",斬,0,
38594,"圖拉爾的仁義",斬,0,
38595,"西托加的特製傷藥",魔法,0,
38596,"應援",魔法,0,
38597,"應援",魔法,0,
38598,"爆炸",魔法,0,
38599,"導彈亂射",,0,
38600,"導彈亂射",魔法,0,
38601,"導彈齊射",,0,
38602,"導彈齊射",魔法,0,
38603,"追蹤導彈",,0,
38604,"對地導彈",,0,
38605,"對地導彈",魔法,0,
38606,"大型對地導彈",,0,
38607,"大型對地導彈",魔法,0,
38608,"大型對地導彈",魔法,0,
38609,"大型對地導彈",魔法,0,
38610,"大型對地導彈",魔法,0,
38611,"導彈超亂射",,0,
38612,"導彈超亂射",魔法,0,
38613,"導彈超亂射",魔法,0,
38614,"槍火爆發",,0,
38615,"",,0,
38616,"槍火爆發",,0,
38617,"",,0,
38618,"針槍",突,0,
38619,"黃雨",魔法,0,
38620,"超硬陶瓷合金鑽頭",斬,0,
38621,"祭器之魂",,0,
38622,"追蹤雷射",,0,
38623,"",,0,
38624,"追蹤雷射",魔法,0,
38625,"璀璨靈動罩",魔法,0,
38626,"轉向準備",,0,
38627,"轉向準備",,0,
38628,"轉向準備",,0,
38629,"轉向準備",,0,
38630,"轉向準備",,0,
38631,"轉向準備",,0,
38632,"吐息轉向甩尾",,0,
38633,"甩尾轉向吐息",,0,
38634,"轉向吐息甩尾",,0,
38635,"轉向甩尾吐息",,0,
38636,"烈焰吐息",魔法,0,
38637,"尾部打擊",打,0,
38638,"烈焰吐息",魔法,0,
38639,"尾部打擊",打,0,
38640,"烈焰吐息",魔法,0,
38641,"尾部打擊",打,0,
38642,"吞地巨蛇",打,0,
38643,"吞地巨蛇",打,0,
38644,"吞地巨蛇",打,0,
38645,"吞地巨蛇",打,0,
38646,"吞地巨蛇",打,0,
38647,"出現",魔法,0,
38648,"猛衝灑毒",,0,
38649,"●未使用",,0,
38650,"毒液揮灑",魔法,0,
38651,"軀體重壓",打,0,
38652,"毒氣",魔法,0,
38653,"地獄黏液",,0,
38654,"毒性黏液",魔法,0,
38655,"衝刺",,0,
38656,"大水花",魔法,160,
38657,"針槍",突,0,
38658,"淤泥四濺",魔法,0,
38659,"",,0,
38660,"火砲",魔法,0,
38661,"火砲",魔法,0,
38662,"火砲",魔法,0,
38663,"火砲",魔法,0,
38664,"",,0,
38665,"發牌",,0,
38666,"抽牌",,0,
38667,"抽牌",,0,
38668,"抽牌",,0,
38669,"抽牌",,0,
38670,"抽牌",,0,
38671,"抽牌",,0,
38672,"抽牌",,0,
38673,"抽牌",,0,
38674,"抽牌",,0,
38675,"抽牌",,0,
38676,"抽牌",,0,
38677,"抽牌",,0,
38678,"卡牌戲法",,0,
38679,"卡牌戲法",魔法,0,
38680,"",,0,
38681,"",,0,
38682,"",,0,
38683,"",,0,
38684,"",,0,
38685,"",,0,
38686,"魔術球",,0,
38687,"騎滾球",打,0,
38688,"騎滾球",打,0,
38689,"",,0,
38690,"",,0,
38691,"魔術帽",,0,
38692,"傾瀉的閃爍",魔法,0,
38693,"雙重魔術雷",,0,
38694,"雙重魔術雷",魔法,0,
38695,"雙重魔術雷",魔法,0,
38696,"盛裝致敬",,0,
38697,"魔術爆發",魔法,0,
38698,"魔術爆發",魔法,0,
38699,"喝彩回應",,0,
38700,"魔術環",魔法,0,
38701,"魔術環",魔法,0,
38702,"魔術風暴",,0,
38703,"魔術風暴",魔法,0,
38704,"魔術強襲",,0,
38705,"魔術強襲",魔法,0,
38706,"魔術電火花",,0,
38707,"魔術電火花",魔法,0,
38708,"",,0,
38709,"",打,0,
38710,"",,0,
38711,"黃雨",魔法,0,
38712,"針槍",突,0,
38713,"",,0,
38714,"狂亂猛衝",打,0,
38715,"狂熱衝擊",魔法,0,
38716,"狂熱衝擊",,0,
38717,"寒冷脈衝",魔法,0,
38718,"寒冷脈衝",,0,
38719,"脈衝衝擊",魔法,0,
38720,"衝擊脈衝",魔法,0,
38721,"空氣抓",斬,0,
38722,"火球",,0,
38723,"炙熱脈衝",魔法,0,
38724,"炙熱脈衝",魔法,0,
38725,"炙熱脈衝",魔法,0,
38726,"炙熱脈衝",魔法,0,
38727,"",,0,
38728,"狂亂猛衝",打,0,
38729,"狂亂猛衝",打,0,
38730,"",,0,
38731,"撕風",,0,
38732,"撕風",魔法,0,
38733,"四方潰亂",魔法,0,
38734,"四方潰亂",魔法,0,
38735,"凶殘殺",打,0,
38736,"空氣剃刀",魔法,0,
38737,"",,0,
38738,"",,0,
38739,"",,0,
38740,"",,0,
38741,"青磷引擎失控",,0,
38742,"青磷引擎失控",魔法,0,
38743,"青磷引擎失控",,0,
38744,"青磷引擎失控",魔法,0,
38745,"爆炸",魔法,0,
38746,"亂劈",打,40,
38747,"亂風",魔法,0,
38748,"仙人扇",魔法,0,
38749,"灼目連擊",斬,60,
38750,"火輪",魔法,0,
38751,"晶鬚之風",魔法,0,
38752,"中火焰",魔法,0,
38753,"大爆炸",魔法,0,
38754,"落岩",打,0,
38755,"平地捶打",打,0,
38756,"獨頭彈",射,40,
38757,"散射",射,0,
38758,"手雷點射",突,0,
38759,"先鋒劍",斬,40,
38760,"狂怒劍",斬,40,
38761,"厄運流轉",斬,0,
38762,"裂骨斬",斬,40,
38763,"寒風斧",斬,40,
38764,"超壓斧",斬,0,
38765,"吸血",ブレス,80,
38766,"烈焰吐息",魔法,0,
38767,"恐角",突,50,
38768,"第三腿前掃",打,0,
38769,"第三腿後掃",打,0,
38770,"水槍",魔法,0,
38771,"狂野喧囂",打,40,
38772,"毒滴牙",斬,0,
38773,"突進",打,0,
38774,"粉碎衝擊",打,0,
38775,"不定鞭打",打,40,
38776,"毒霧",魔法,0,
38777,"致命咬",斬,0,
38778,"泥沼炸彈",魔法,0,
38779,"龜足踏",打,0,
38780,"藤鞭穿刺",突,60,
38781,"甩尾",魔法,0,
38782,"黃沙吐息",ブレス,0,
38783,"石化凝視",魔法,0,
38784,"毒性唾液",魔法,0,
38785,"咆哮",魔法,0,
38786,"搗蛋水波",魔法,0,
38787,"搗蛋水泡",,0,
38788,"",,0,
38789,"",,0,
38790,"",,0,
38791,"天星交錯",,300,
38792,"",,300,
38793,"血盟重力",魔法,20,
38794,"衝擊脈衝",魔法,0,
38795,"脈衝衝擊",魔法,0,
38796,"壹之牙【咬創】",,0,
38797,"貳之牙【猛襲】",,0,
38798,"參之牙【側擊】",,0,
38799,"蛇尾擊",,0,
38800,"",,0,
38801,"祖靈降臨",,0,
38802,"祖靈之牙【壹】",,0,
38803,"祖靈之牙【貳】",,0,
38804,"祖靈之牙【參】",,0,
38805,"祖靈之牙【肆】",,0,
38806,"既給糖又搗蛋",魔法,0,
38807,"雷射砲",,0,
38808,"",,0,
38809,"攻擊",魔法,30,
38810,"自控射擊",魔法,40,
38811,"急旋攻擊",打,40,
38812,"插刺",魔法,60,
38813,"雷槍",魔法,0,
38814,"幻影生成",,0,
38815,"全力一砍",,0,
38816,"大爆炸",斬,0,
38817,"全力一砍",斬,0,
38818,"",,0,
38819,"黎明的群星",魔法,0,
38820,"",,0,
38821,"",打,0,
38822,"獰豹的寂靜",,300,
38823,"犎牛的威嚇",,50,
38824,"",,0,
38825,"犎牛的熱情",,10,
38826,"犎牛的蹄擊",打,150,
38827,"猛雕的鉤爪",斬,25,
38828,"猛雕的風翼",斬,20,
38829,"猛雕的鋒喙",斬,20,
38830,"獰豹的銳爪",斬,20,
38831,"獰豹的雙牙",斬,20,
38832,"獰豹的尾鞭",斬,20,
38833,"猛雕的尾羽",斬,20,
38834,"猛雕的覆羽",打,20,
38835,"獰豹的凶顎",斬,20,
38836,"犎牛的大角",打,20,
38837,"猛雕的旋風",斬,25,
38838,"圖拉爾的峻烈",斬,20,
38839,"圖拉爾的嚴酷",斬,25,
38840,"圖拉爾的澎湃",斬,20,
38841,"獰豹的騰躍",斬,20,
38842,"猛雕的鋒喙",斬,20,
38843,"犎牛的後踢",斬,25,
38844,"犎牛的重壓",斬,25,
38845,"圖拉爾的威嚴",斬,25,
38846,"",,0,
38847,"熱分裂彈",,20,
38848,"熱獨頭彈",,20,
38849,"熱狙擊彈",,20,
38850,"烈焰彈",,10,
38851,"雙將",,10,
38852,"將死",,10,
38853,"毒化衝擊",,20,
38854,"鑽頭",,20,
38855,"空氣錨",,20,
38856,"自動連弩",,20,
38857,"迴轉飛鋸",,20,
38858,"掘地飛輪",,20,
38859,"霰彈槍",,20,
38860,"槍管加熱",,10,
38861,"全金屬爆發",,20,
38862,"策動",,450,
38863,"犎牛的心臟",,0,
38864,"",,0,
38865,"極光",,600,
38866,"利刃斬",斬,20,
38867,"殘暴彈",斬,20,
38868,"迅連斬",斬,20,
38869,"爆發擊",斬,20,
38870,"超高速",斬,20,
38871,"命運之環",斬,20,
38872,"命運之印",斬,20,
38873,"烈牙",斬,15,
38874,"撕喉",斬,10,
38875,"猛獸爪",斬,15,
38876,"裂膛",斬,10,
38877,"凶禽爪",斬,15,
38878,"穿目",斬,20,
38879,"爆破領域",斬,20,
38880,"倍攻",斬,20,
38881,"崛起之心",斬,20,
38882,"支配之心",斬,20,
38883,"終結之心",斬,20,
38884,"小宇宙",,30,
38885,"福星",魔法,20,
38886,"中間學派",,1200,
38887,"太陽星座",,600,
38888,"擢升",,600,
38889,"先天稟賦",,400,
38890,"陽星相位",魔法,20,
38891,"陽星",魔法,20,
38892,"吉星相位",魔法,20,
38893,"星極抽卡",,250,
38894,"靈極抽卡",,250,
38895,"太陽神之衡",,10,
38896,"放浪神之箭",,10,
38897,"戰爭神之槍",,10,
38898,"世界樹之幹",,10,
38899,"河流神之瓶",,10,
38900,"建築神之塔",,10,
38901,"王冠之領主",魔法,20,
38902,"王冠之貴婦",,600,
38903,"大宇宙",魔法,600,
38904,"焚灼",魔法,20,
38905,"落陷凶星",魔法,20,
38906,"先天稟賦",,30,
38907,"天星衝日",,600,
38908,"天星交錯",,300,
38909,"血盟重力",魔法,20,
38910,"均衡注藥III",魔法,20,
38911,"白牛清汁",,400,
38912,"靈橡清汁",,200,
38913,"均衡診斷",魔法,20,
38914,"診斷",魔法,20,
38915,"寄生清汁",,300,
38916,"均衡預後II",魔法,20,
38917,"預後",魔法,20,
38918,"輸血",,1200,
38919,"自生II",,30,
38920,"發炎",魔法,20,
38921,"箭毒II",魔法,20,
38922,"注藥III",魔法,20,
38923,"堅角清汁",,100,
38924,"靈橡清汁",,30,
38925,"整體論",,30,
38926,"泛輸血",,1200,
38927,"心神風息",魔法,20,
38928,"",,0,
38929,"念動反應",,0,
38930,"激蕩",魔法,20,
38931,"赤大雷電",魔法,20,
38932,"赤大勁風",魔法,20,
38933,"飛刺",突,20,
38934,"赤火焰",魔法,20,
38935,"赤巨岩",魔法,20,
38936,"抗死",,30,
38937,"赤中雷電",魔法,20,
38938,"赤中勁風",魔法,20,
38939,"顯貴衝擊",魔法,20,
38940,"六分反擊",突,20,
38941,"魔回刺",魔法,15,
38942,"魔交擊斬",魔法,15,
38943,"魔連攻",魔法,15,
38944,"赤火光",魔法,20,
38945,"赤神聖",魔法,20,
38946,"荊棘環繞",魔法,20,
38947,"焦熱",魔法,20,
38948,"決斷",魔法,20,
38949,"光芒四射",魔法,20,
38950,"短兵相接",突,20,
38951,"魔劃圓斬",魔法,20,
38952,"魔續斬",魔法,20,
38953,"",,0,
38954,"突進",斬,0,
38955,"深紅救世",魔法,20,
38956,"乙太光劍",魔法,40,
38957,"挑釁",,300,
38958,"粗分斬",斬,150,
38959,"",,0,
38960,"坦培拉塗層",,1200,
38961,"火焰之紅",魔法,20,
38962,"勁風之綠",魔法,23,
38963,"水花之藍",魔法,23,
38964,"中火焰之紅",魔法,23,
38965,"中勁風之綠",魔法,23,
38966,"中水花之藍",魔法,23,
38967,"暴雪之藍青",魔法,28,
38968,"巨岩之純黃",魔法,28,
38969,"雷電之品紅",魔法,28,
38970,"中暴雪之藍青",魔法,28,
38971,"中巨岩之純黃",魔法,28,
38972,"中雷電之品紅",魔法,28,
38973,"減色混合",,10,
38974,"神聖之白",魔法,20,
38975,"隕星之黑",魔法,20,
38976,"絨球彩繪",,40,
38977,"翅膀彩繪",,40,
38978,"獸爪彩繪",,40,
38979,"尖牙彩繪",,40,
38980,"絨球構想",魔法,20,
38981,"翅膀構想",魔法,20,
38982,"獸爪構想",魔法,20,
38983,"尖牙構想",魔法,20,
38984,"莫古利激流",魔法,20,
38985,"馬蒂恩懲罰",魔法,20,
38986,"重錘彩繪",,40,
38987,"重錘構想",,15,
38988,"重錘敲章",魔法,15,
38989,"重錘掠刷",魔法,15,
38990,"重錘拋光",魔法,20,
38991,"星空彩繪",,40,
38992,"星空構想",,900,
38993,"天星棱光",魔法,20,
38994,"賦彩幻想",リミットブレイク,40,
38995,"",,0,
38996,"",,0,
38997,"",,0,
38998,"",,0,
38999,"",,0,
39000,"火砲鋪設",,0,
39001,"奧秘閃電",魔法,0,
39002,"奧秘閃電",魔法,0,
39003,"分頭吐息",魔法,0,
39004,"分頭吐息",魔法,0,
39005,"分頭吐息",魔法,0,
39006,"魔導加農砲",魔法,0,
39007,"斷斬",魔法,0,
39008,"斷斬",魔法,0,
39009,"分頭吐息",魔法,0,
39010,"分頭吐息",魔法,0,
39011,"分頭吐息",魔法,0,
39012,"全力以赴",,0,
39013,"燃燒爆發",魔法,0,
39014,"恐嚇",魔法,0,
39015,"",突,30,
39016,"轟炸",魔法,0,
39017,"散射",突,0,
39018,"輪軸迴旋",魔法,200,
39019,"閃電咬",斬,0,
39020,"震盪爆雷",魔法,0,
39021,"強擊",斬,200,
39022,"捕獵爪",斬,200,
39023,"？根針",突,200,
39024,"頂枝衝壓",打,200,
39025,"",打,0,
39026,"百十一噸迴轉",打,200,
39027,"十一噸橫掃",打,200,
39028,"火山彈",打,200,
39029,"火球",魔法,200,
39030,"毒花蜜",魔法,200,
39031,"壓潰",打,200,
39032,"小刀三連",斬,0,
39033,"",,0,
39034,"小刀風暴",,0,
39035,"小刀風暴",魔法,0,
39036,"信仰",,0,
39037,"信仰",魔法,0,
39038,"信仰",魔法,0,
39039,"乙太射線",,0,
39040,"乙太射線",魔法,0,
39041,"乙太輻射",魔法,0,
39042,"乙太彈",魔法,0,
39043,"劍刃風暴",,0,
39044,"劍刃風暴",斬,0,
39045,"出血小刀",,0,
39046,"出血小刀",斬,0,
39047,"乙太爆發",,0,
39048,"俯衝",打,0,
39049,"乙太爆發",魔法,0,
39050,"祭器之魂",魔法,0,
39051,"",,0,
39052,"飛刀",,0,
39053,"飛刀",斬,0,
39054,"",,0,
39055,"念動壓制",,0,
39056,"左右鋏撃",,0,
39057,"火球",魔法,200,
39058,"怒踏",打,200,
39059,"怒視",魔法,200,
39060,"毒素注入",打,200,
39061,"汽油彈",魔法,200,
39062,"汽油彈燃燒圈",魔法,200,
39063,"火焰彈",魔法,200,
39064,"宰殺",打,200,
39065,"投擲岩石",打,200,
39066,"噴沙",魔法,200,
39067,"噴毒",魔法,200,
39068,"甩頭攻擊",打,200,
39069,"雜音",魔法,200,
39070,"掘沙踢",打,200,
39071,"夜衝擊",魔法,200,
39072,"念動壓制",斬,0,
39073,"",,0,
39074,"狂風呼嘯",魔法,0,
39075,"痛打",打,200,
39076,"黑暗一擊",魔法,200,
39077,"水化波動",魔法,200,
39078,"流體擺動",打,200,
39079,"魯莽放縱",打,15,
39080,"嘰嘰喳喳",魔法,200,
39081,"龍捲風",魔法,200,
39082,"炎絲噴射",魔法,200,
39083,"擊倒",打,200,
39084,"古代勁風",魔法,200,
39085,"狂風",魔法,200,
39086,"飛葉快刀",打,200,
39087,"根系糾纏",突,200,
39088,"藤枝伏地",魔法,200,
39089,"",魔法,0,
39090,"",魔法,0,
39091,"",,0,
39092,"",,0,
39093,"",,0,
39094,"",,0,
39095,"雷氣充填",,0,
39096,"雷氣充填",,0,
39097,"雷氣充填",,0,
39098,"雷氣充填",,0,
39099,"迴轉放電",魔法,0,
39100,"迴轉放電",魔法,0,
39101,"迴轉放電",魔法,0,
39102,"十字放電",魔法,0,
39103,"乂字放電",魔法,0,
39104,"落雷",魔法,0,
39105,"廣域奔雷",魔法,0,
39106,"落雷電圓",魔法,0,
39107,"落雷電環",魔法,0,
39108,"磁控",魔法,0,
39109,"電圓磁控",魔法,0,
39110,"電環磁控",魔法,0,
39111,"電圓磁控",魔法,0,
39112,"電環磁控",魔法,0,
39113,"落雷電圓",魔法,0,
39114,"落雷電環",魔法,0,
39115,"雷雨",魔法,0,
39116,"雷轉質波動",魔法,0,
39117,"",,0,
39118,"",,0,
39119,"",,0,
39120,"",,0,
39121,"熱能昇華",,0,
39122,"熱能昇華",魔法,0,
39123,"",,0,
39124,"",斬,0,
39125,"修正預報",,0,
39126,"修正預報",,0,
39127,"修正預報",,0,
39128,"修正預報",,0,
39129,"災禍衝",魔法,0,
39130,"災禍衝",魔法,0,
39131,"迅流疾風箭",突,50,
39132,"上擊",打,0,
39133,"",,0,
39134,"",魔法,0,
39135,"黎明的群星",魔法,0,
39136,"電流矩陣",魔法,0,
39137,"",,0,
39138,"電流矩陣",魔法,0,
39139,"反射鏡啟動",,0,
39140,"高速機動",打,0,
39141,"高速機動",打,0,
39142,"高速迴旋",,0,
39143,"高速迴旋",,0,
39144,"",,0,
39145,"",,0,
39146,"",,0,
39147,"",,0,
39148,"猛牛衝鋒",打,120,
39149,"猛力踏",打,0,
39150,"致死咬",斬,40,
39151,"",,0,
39152,"",,0,
39153,"猛突進",打,0,
39154,"單側重量級飛針",突,0,
39155,"單側重量級飛針",突,0,
39156,"",,0,
39157,"壹之牙【咬創】",,25,
39158,"壹之牙【切割】",,25,
39159,"貳之牙【猛襲】",,25,
39160,"貳之牙【疾速】",,25,
39161,"參之牙【咬擊】",,25,
39162,"参の牙【咬裂】",,25,
39163,"參之牙【噛碎】",,25,
39164,"参の牙【噛殺】",,25,
39165,"壱の蛇【惨毒】",,160,
39166,"壹之蛇【血宴】",,120,
39167,"貳之蛇【血宴】",,25,
39168,"飛蛇之尾",,200,
39169,"祖靈之牙【壹】",,15,
39170,"祖靈之牙【貳】",,15,
39171,"祖靈之牙【參】",,15,
39172,"祖靈之牙【肆】",,15,
39173,"祖靈大蛇牙",,25,
39174,"蛇尾擊",,10,
39175,"雙牙連擊",,10,
39176,"雙牙亂擊",,10,
39177,"飛蛇連尾擊",,7,
39178,"飛蛇亂尾擊",,7,
39179,"祖靈之蛇【壹】",,10,
39180,"祖靈之蛇【貳】",,10,
39181,"祖靈之蛇【參】",,10,
39182,"祖靈之蛇【肆】",,10,
39183,"追擊之牙",,10,
39184,"蛇行",,120,
39185,"蛇鱗術",,300,
39186,"蛇鱗擊",,20,
39187,"蛇鱗擊",,20,
39188,"血氣蛇鱗擊",,20,
39189,"飛蛇之魂",,450,
39190,"吞天巨蛇",,100,
39191,"火焰之紅",魔法,25,
39192,"勁風之綠",魔法,25,
39193,"水花之藍",魔法,25,
39194,"暴雪之藍青",魔法,25,
39195,"巨岩之純黃",魔法,25,
39196,"雷電之品紅",魔法,25,
39197,"●虹色魔法",魔法,25,
39198,"神聖之白",魔法,160,
39199,"隕星之黑",魔法,160,
39200,"絨球彩繪",,30,
39201,"翅膀彩繪",,30,
39202,"獸爪彩繪",,30,
39203,"尖牙彩繪",,30,
39204,"動物彩繪",,30,
39205,"絨球構想",魔法,160,
39206,"翅膀構想",魔法,160,
39207,"獸爪構想",魔法,160,
39208,"尖牙構想",魔法,160,
39209,"動物構想",,160,
39210,"速塗",,120,
39211,"坦培拉塗層",,200,
39212,"油性坦培拉塗層",,20,
39213,"減色混合",,10,
39214,"解除減色混合",,10,
39215,"胖胖之牆",,100,
39216,"天星棱光",魔法,25,
39217,"天星棱光",,0,
39218,"仙人扇",魔法,0,
39219,"",,0,
39220,"乙太衝擊",魔法,300,
39221,"地殼變動",打,300,
39222,"刺針風暴",突,180,
39223,"仙人掌舞",打,120,
39224,"十萬根針",突,360,
39225,"鉤刺急旋",斬,200,
39226,"圖拉爾藥水",魔法,30,
39227,"弒君之怒行",,0,
39228,"弒君之怒行",魔法,0,
39229,"憤恨之風",,0,
39230,"憤恨之風",魔法,0,
39231,"憤恨之風",,0,
39232,"憤恨之風",魔法,0,
39233,"壓制強攻",斬,0,
39234,"圖拉爾中雷電",魔法,160,
39235,"",,0,
39236,"",,0,
39237,"怒不可遏",魔法,0,
39238,"斷斬",魔法,0,
39239,"爆炸",魔法,0,
39240,"",,0,
39241,"",,0,
39242,"重量級碎擊",打,0,
39243,"雷轉質射線",魔法,0,
39244,"啃咬",斬,0,
39245,"大爆炸",魔法,0,
39246,"大爆炸",魔法,0,
39247,"斬擊模組再配置",,0,
39248,"斬擊模組再配置",,0,
39249,"斷斬",魔法,0,
39250,"",,0,
39251,"",,0,
39252,"",,0,
39253,"三重放電",魔法,0,
39254,"三重放電",魔法,0,
39255,"三重放電",魔法,0,
39256,"三重放電",魔法,0,
39257,"",,0,
39258,"",,0,
39259,"",,0,
39260,"三重猛擊",打,0,
39261,"碎裂",魔法,0,
39262,"再配置",,0,
39263,"污濁吐息",魔法,10,
39264,"冰之災禍",,0,
39265,"冰之災禍",魔法,0,
39266,"",,0,
39267,"",,0,
39268,"",,0,
39269,"",,0,
39270,"",,0,
39271,"",,0,
39272,"",,0,
39273,"",,0,
39274,"自我實現",魔法,0,
39275,"",,0,
39276,"",,0,
39277,"撕肉",斬,0,
39278,"倦怠舔舐",打,0,
39279,"忘憂毒液",魔法,0,
39280,"",,0,
39281,"",魔法,0,
39282,"後向斬",魔法,0,
39283,"圓焰灼燒",魔法,0,
39284,"環火灼燒",魔法,0,
39285,"炎獄殺",打,0,
39286,"●未使用",斬,0,
39287,"●未使用",斬,0,
39288,"山謝亞的藍焰",魔法,0,
39289,"二連炎獄環斬",,0,
39290,"二連炎獄圓斬",,0,
39291,"二連炎獄環斬",,0,
39292,"二連炎獄圓斬",,0,
39293,"圓焰灼燒",魔法,0,
39294,"環火灼燒",魔法,0,
39295,"衝擊斬",魔法,0,
39296,"破碎斬",打,0,
39297,"",,0,
39298,"黎明燦星",魔法,0,
39299,"燃燒",魔法,0,
39300,"點著了砍",斬,0,
39301,"自由落體",打,150,
39302,"暗夜流星",魔法,0,
39303,"圖拉爾秘藥",魔法,25,
39304,"暗夜流星",魔法,0,
39305,"暗夜流星",魔法,0,
39306,"悲情橫掃",打,0,
39307,"崩塌",打,0,
39308,"陰暗回憶",魔法,0,
39309,"獨角",突,0,
39310,"古代勁風",魔法,0,
39311,"象鼻抽打",打,0,
39312,"咆哮",魔法,0,
39313,"突進",打,0,
39314,"切裂",打,0,
39315,"熾熱凝視",魔法,0,
39316,"熾熱凝視",魔法,0,
39317,"嘭",打,0,
39318,"呀——",魔法,0,
39319,"黑暗噴吐",魔法,0,
39320,"",,0,
39321,"",魔法,0,
39322,"前躍半身殘",,0,
39323,"前躍半身殘",,0,
39324,"後躍半身殘",,0,
39325,"後躍半身殘",,0,
39326,"糾纏咬",突,60,
39327,"精準刺",突,25,
39328,"三連擊",打,60,
39329,"精準刺",突,25,
39330,"顫抖",打,60,
39331,"廢料吐息",魔法,300,
39332,"火塵",魔法,30,
39333,"投石",魔法,30,
39334,"療傷",魔法,25,
39335,"火塵",魔法,30,
39336,"投石",魔法,30,
39337,"療傷",魔法,25,
39338,"火塵",魔法,30,
39339,"袈裟斬",斬,120,
39340,"鐵殼靠",打,140,
39341,"袈裟斬",斬,120,
39342,"鐵殼靠",打,140,
39343,"水花",魔法,30,
39344,"洪水",魔法,300,
39345,"甲殼破裂",魔法,60,
39346,"先鋒劍",斬,25,
39347,"精準刺",突,25,
39348,"強力射擊",突,25,
39349,"斬斷",斬,80,
39350,"菜刀牙",斬,40,
39351,"頭撞",打,60,
39352,"小鋼鉗",斬,60,
39353,"小鋼鉗",斬,60,
39354,"小鋼鉗",斬,60,
39355,"活埋",打,10,
39356,"啃咬",突,40,
39357,"毒花蜜",魔法,200,
39358,"大爆炸",魔法,150,
39359,"火球",魔法,200,
39360,"撕肉",斬,0,
39361,"百十一噸迴轉",打,200,
39362,"十一噸橫掃",打,200,
39363,"火球",魔法,200,
39364,"顫抖",打,60,
39365,"廢料吐息",魔法,300,
39366,"犀牛攻擊",打,60,
39367,"鐮擊",斬,40,
39368,"不朽大地",打,25,
39369,"毒粉",魔法,0,
39370,"刺槍撞擊",打,60,
39371,"剔骨獠牙",突,40,
39372,"捕獵爪",斬,0,
39373,"剔骨獠牙",突,40,
39374,"捕獵爪",斬,0,
39375,"致命踏壓",打,0,
39376,"剔骨獠牙",突,40,
39377,"捕獵爪",斬,0,
39378,"飛撲",斬,0,
39379,"右方翼膜刃",斬,0,
39380,"左方翼膜刃",斬,0,
39381,"飛撲",斬,0,
39382,"右方翼膜刃",斬,0,
39383,"左方翼膜刃",斬,0,
39384,"飛撲",斬,0,
39385,"右方翼膜刃",斬,0,
39386,"左方翼膜刃",斬,0,
39387,"血腥的愛撫",打,0,
39388,"沉重花粉",魔法,0,
39389,"散播花粉",魔法,200,
39390,"芬芳清風",打,150,
39391,"恐角",突,50,
39392,"恐角",突,50,
39393,"怒踏",打,200,
39394,"雷電",魔法,30,
39395,"震盪爆雷",魔法,150,
39396,"雷電",魔法,30,
39397,"震盪爆雷",魔法,150,
39398,"啃咬",斬,80,
39399,"蛙式蹬腿",打,40,
39400,"湖水噴射",魔法,0,
39401,"不朽大地",打,0,
39402,"大衝擊波",魔法,0,
39403,"狂野蓄力",魔法,0,
39404,"脊針刺",突,60,
39405,"先鋒劍",斬,25,
39406,"強力射擊",突,25,
39407,"烈焰轟炸",魔法,30,
39408,"火山彈",打,200,
39409,"獨頭彈",射,40,
39410,"散射",射,0,
39411,"手雷點射",突,0,
39412,"先鋒劍",斬,40,
39413,"狂怒劍",斬,40,
39414,"厄運流轉",斬,0,
39415,"灼目連擊",斬,60,
39416,"火輪",魔法,0,
39417,"灼目連擊",斬,60,
39418,"火輪",魔法,0,
39419,"震盪爆雷",魔法,150,
39420,"啃咬",斬,80,
39421,"宰殺",打,200,
39422,"投擲岩石",打,200,
39423,"痛打",打,200,
39424,"黑暗一擊",魔法,200,
39425,"炎絲噴射",魔法,0,
39426,"腐爛之息",魔法,0,
39427,"鞭打",斬,0,
39428,"植生衝擊",魔法,0,
39429,"",,0,
39430,"飛葉快刀",打,0,
39431,"泥漿",魔法,0,
39432,"泥漿",魔法,0,
39433,"急速滑落",,0,
39434,"黑暗一擊",魔法,0,
39435,"均衡",,5,
39436,"分裂彈",突,0,
