key,0,1,2
#,Name,AttackType,Recast<100ms>
int32,str,int32,int32
34255,"Pluie de fer",contondant,0,
34256,"Orage de fer",contondant,0,
34257,"Auspice écarlate",magie,0,
34258,"Lueur écarlate",magie,0,
34259,"Explosion",magie,0,
34260,"Auspice azuré",magie,0,
34261,"Lueur azurée",magie,0,
34262,"Torrent violent",magie,0,
34263,"Torrent violent",magie,0,
34264,"Visée lointaine",,0,
34265,"Visée proche",,0,
34266,"Lame maudite",magie,0,
34267,"Invocation vengeresse",,0,
34268,"Flamme vengeresse",magie,0,
34269,"Bûcher vengeur",magie,0,
34270,"Nuit noire",tranchant,0,
34271,"Fauchage",tranchant,0,
34272,"Décharge Kenki",magie,0,
34273,"Décharge Kenki",magie,0,
34274,"Décharge Kenki",magie,0,
34275,"Taillade latérale",tranchant,0,
34276,"Kasumi-giri triple",tranchant,0,
34277,"Kasumi-giri triple",tranchant,0,
34278,"Kasumi-giri triple",tranchant,0,
34279,"Kasumi-giri triple",tranchant,0,
34280,"Kasumi-giri triple",tranchant,0,
34281,"Kasumi-giri triple",tranchant,0,
34282,"Kasumi-giri triple",tranchant,0,
34283,"Kasumi-giri triple",tranchant,0,
34284,"Esprit libre",magie,0,
34285,"Anneau azuré",magie,0,
34286,"Kasumi-giri triple",tranchant,0,
34287,"Kasumi-giri triple",tranchant,0,
34288,"Kasumi-giri triple",tranchant,0,
34289,"Kasumi-giri triple",tranchant,0,
34290,"Kasumi-giri triple",tranchant,0,
34291,"Kasumi-giri triple",tranchant,0,
34292,"Kasumi-giri triple",tranchant,0,
34293,"Kasumi-giri triple",tranchant,0,
34294,"Iai-giri fugace",tranchant,0,
34295,"Iai-giri fugace",tranchant,0,
34296,"Iai-giri fugace",tranchant,0,
34297,"Kasumi-giri spectral",tranchant,0,
34298,"Kasumi-giri spectral",tranchant,0,
34299,"Kasumi-giri spectral",tranchant,0,
34300,"Kasumi-giri spectral",tranchant,0,
34301,"Décharge Kenki",magie,0,
34302,"Pluie de fer",contondant,0,
34303,"Orage de fer",contondant,0,
34304,"Auspice écarlate",magie,0,
34305,"Lueur écarlate",magie,0,
34306,"Explosion",magie,0,
34307,"Auspice azuré",magie,0,
34308,"Lueur azurée",magie,0,
34309,"Torrent violent",magie,0,
34310,"Torrent violent",magie,0,
34311,"Lame maudite",magie,0,
34312,"Flamme vengeresse",magie,0,
34313,"Bûcher vengeur",magie,0,
34314,"Nuit noire",tranchant,0,
34315,"Fauchage",tranchant,0,
34316,"Décharge Kenki",magie,0,
34317,"Taillade latérale",tranchant,0,
34318,"Ravage tonitruant",,0,
34319,"Ravage tonitruant",,0,
34320,"Ravage tonitruant",,0,
34321,"Ravage tonitruant",tranchant,0,
34322,"",,0,
34323,"Tacle du dragon",contondant,20,
34324,"Serpents jumeaux",contondant,20,
34325,"Démolition",contondant,20,
34326,"Volée de coups",contondant,20,
34327,"Coup de poing direct",contondant,20,
34328,"Coup de poing brusque",contondant,20,
34329,"Coup de pied céleste",contondant,20,
34330,"Coup de pied foudroyant",contondant,20,
34331,"Champ de l'aube",contondant,25,
34332,"Onde transcendante",contondant,20,
34333,"Coup de pied transcendant",contondant,25,
34334,"Extra À-coup",magie,20,
34335,"VerVent",magie,25,
34336,"VerFoudre",magie,25,
34337,"Corps-à-corps",perforant,15,
34338,"Riposte enchantée",magie,15,
34339,"Zwerchhau enchanté",magie,15,
34340,"Redoublement enchanté",magie,15,
34341,"Engagement",perforant,20,
34342,"VerBrasier",magie,20,
34343,"VerMiracle",magie,20,
34344,"VerVie",magie,25,
34345,"VerSoin",magie,25,
34346,"Méga Ruine",magie,20,
34347,"Siphon d'énergie",magie,20,
34348,"Invocation Obsidienne",,25,
34349,"Invocation Obsidienne",,25,
34350,"Invocation Hécatolite",,25,
34351,"Kyokufû",tranchant,20,
34352,"Shifû",tranchant,20,
34353,"Sôka",tranchant,20,
34354,"Gôfû",tranchant,20,
34355,"Yagetsu",tranchant,20,
34356,"Gôsetsu",tranchant,20,
34357,"Midare Setsugekka",tranchant,20,
34358,"Hissatsu : Shinten",tranchant,20,
34359,"Hissatsu : Guren",tranchant,20,
34360,"Œil incisif",,1200,
34361,"Senka",tranchant,25,
34362,"Engetsu",tranchant,25,
34363,"Enpi",tranchant,20,
34364,"Hissatsu : Gyôten",tranchant,150,
34365,"Ten",,5,
34366,"Chi",,5,
34367,"Jin",,5,
34368,"Raiton",magie,20,
34369,"Katon",magie,20,
34370,"Hyôton",magie,20,
34371,"Rêve dans un rêve",tranchant,20,
34372,"Bhavacakra",magie,20,
34373,"Rage du griffon",tranchant,20,
34374,"Taureau d'Ala Mhigo",contondant,25,
34375,"Lame émoussée",tranchant,20,
34376,"Flamme de Tizona",magie,20,
34377,"Effet de levier",contondant,20,
34378,"Lame émoussée",tranchant,20,
34379,"Giga Terre",magie,25,
34380,"Rage du griffon",tranchant,25,
34381,"Évidence",tranchant,25,
34382,"Motivation",,20,
34383,"Extra VerFoudre",magie,10,
34384,"Enpi",tranchant,20,
34385,"Dagues de jet",perforant,20,
34386,"Flamme des Immortels",transcendance,50,
34387,"Fracas effréné",perforant,200,
34388,"Hurlement",magie,200,
34389,"Fulguration externe",magie,150,
34390,"Fulguration interne",magie,150,
34391,"Caresse sanglante",contondant,180,
34392,"Grande tornade",magie,300,
34393,"Vent de travers",magie,250,
34394,"Queue fauchante",magie,150,
34395,"Tornade",magie,180,
34396,"Incision arrière",,450,
34397,"Incision gauche",,450,
34398,"Incision droite",,450,
34399,"Tachi de tengu",tranchant,0,
34400,"Colère de tengu",magie,300,
34401,"Œil de tengu",magie,450,
34402,"Issen",tranchant,300,
34403,"Fûton",,250,
34404,"Juji Shuriken",tranchant,0,
34405,"Fracas effréné",perforant,200,
34406,"Hurlement",magie,200,
34407,"Fulguration externe",magie,150,
34408,"Fulguration interne",magie,150,
34409,"Caresse sanglante",contondant,180,
34410,"Grande tornade",magie,300,
34411,"Vent de travers",magie,250,
34412,"Queue fauchante",magie,150,
34413,"Tornade",magie,180,
34414,"Incision arrière",,450,
34415,"Incision gauche",,450,
34416,"Incision droite",,450,
34417,"Tachi de tengu",tranchant,0,
34418,"Colère de tengu",magie,300,
34419,"Œil de tengu",magie,450,
34420,"Issen",tranchant,300,
34421,"Fûton",,250,
34422,"Juji Shuriken",tranchant,0,
34423,"",magie,0,
34424,"",magie,0,
34425,"",magie,0,
34426,"",,0,
34427,"",,0,
34428,"",,0,
34429,"Juji Shuriken",tranchant,0,
34430,"Juji Shuriken",tranchant,0,
34431,"",,0,
34432,"Flèche",perforant,20,
34433,"Contre de sixte",perforant,20,
34434,"Ultima",magie,0,
34435,"Ekpyrosis",magie,0,
34436,"Boule d'eau",magie,0,
34437,"Tranchage droit",contondant,0,
34438,"Tranchage gauche",contondant,0,
34439,"Brise de montagne",magie,0,
34440,"Tranchage droit",contondant,0,
34441,"Tranchage gauche",contondant,0,
34442,"Brise de montagne",magie,0,
34443,"Martèlement terrestre",contondant,0,
34444,"",contondant,0,
34445,"Feu de l'avarice",magie,0,
34446,"Combustion",magie,0,
34447,"Méga Feu du radin",magie,0,
34448,"Méga Feu du radin",magie,0,
34449,"Méga Feu du radin",magie,0,
34450,"Décharge du pingre",magie,0,
34451,"Gravité du rapiat",magie,0,
34452,"Gravité du rapiat",magie,0,
34453,"Méga Foudre du radin",magie,0,
34454,"Méga Foudre du radin",magie,0,
34455,"Méga Foudre du radin",magie,0,
34456,"Séisme du grippe-sou",magie,0,
34457,"Séisme du grippe-sou",magie,0,
34458,"Séisme du grippe-sou",magie,0,
34459,"Séisme du grippe-sou",magie,0,
34460,"Méga Vent du radin",magie,0,
34461,"Invocation dorée",magie,0,
34462,"Invocation de gluant",magie,0,
34463,"Rupture",magie,0,
34464,"Rayon doré",magie,0,
34465,"Croix dorée",magie,0,
34466,"Inhalation qui vaut de l'or",magie,0,
34467,"Swing qui vaut son pesant d'or",contondant,0,
34468,"Ruée vers l'or",magie,0,
34469,"Fièvre de l'or",magie,0,
34470,"",,0,
34471,"",,0,
34472,"",,0,
34473,"",,0,
34474,"Déluge débordant",magie,0,
34475,"Yeux cléments",,600,
34476,"Kyokufû",tranchant,20,
34477,"Sôka",tranchant,20,
34478,"Gôfû",tranchant,20,
34479,"Yagetsu",tranchant,20,
34480,"Gôsetsu",tranchant,20,
34481,"Triple éclat crépusculaire",magie,0,
34482,"Triple éclat crépusculaire",magie,0,
34483,"Éclat crépusculaire concentré",magie,0,
34484,"Éclat crépusculaire concentré",magie,0,
34485,"Assaut sismique",contondant,0,
34486,"Assaut sismique",contondant,0,
34487,"Assaut sismique",contondant,0,
34488,"Assaut sismique",contondant,0,
34489,"Assaut sismique",contondant,0,
34490,"Assaut sismique",contondant,0,
34491,"Assaut sismique",contondant,0,
34492,"Assaut sismique",contondant,0,
34493,"",,600,
34494,"",,0,
34495,"Iai-giri fugace",tranchant,0,
34496,"Iai-giri fugace",tranchant,0,
34497,"Iai-giri fugace",tranchant,0,
34498,"Iai-giri fugace",tranchant,0,
34499,"Kasumi-giri spectral",tranchant,0,
34500,"Kasumi-giri spectral",tranchant,0,
34501,"Kasumi-giri spectral",tranchant,0,
34502,"Kasumi-giri spectral",tranchant,0,
34503,"Iai-kasumi-giri",tranchant,0,
34504,"Iai-kasumi-giri",tranchant,0,
34505,"Iai-kasumi-giri",tranchant,0,
34506,"Iai-kasumi-giri",tranchant,0,
34507,"Kasumi-giri spectral",tranchant,0,
34508,"Kasumi-giri spectral",tranchant,0,
34509,"Kasumi-giri spectral",tranchant,0,
34510,"Kasumi-giri spectral",tranchant,0,
34511,"Croc obscur",magie,0,
34512,"Croc obscur",magie,0,
34513,"Biwa désaccordé",contondant,0,
34514,"Ruée embrasée",contondant,0,
34515,"Coup habile",tranchant,15,
34516,"Samsâra",,0,
34517,"",contondant,0,
34518,"",,0,
34519,"",,0,
34520,"Napalm",magie,200,
34521,"Cercle de napalm",magie,200,
34522,"Taillade demi-lune",tranchant,0,
34523,"Taillade demi-lune",tranchant,0,
34524,"Taillade demi-lune",,0,
34525,"Taillade demi-lune",,0,
34526,"",tranchant,0,
34527,"",tranchant,0,
34528,"",tranchant,0,
34529,"Invocation de feu et de glace",,0,
34530,"Explosion",magie,0,
34531,"Explosion",magie,0,
34532,"Rupture",magie,0,
34533,"Rupture",magie,0,
34534,"Taillade demi-lune obscure",tranchant,0,
34535,"Taillade demi-lune obscure",tranchant,0,
34536,"Taillade demi-lune obscure",,0,
34537,"Taillade demi-lune obscure",,0,
34538,"Flambeau ascendant",magie,0,
34539,"Anneau ascendant",magie,0,
34540,"Flambeau ascendant",magie,0,
34541,"Anneau ascendant",magie,0,
34542,"Taillade demi-lune obscure",tranchant,0,
34543,"Taillade demi-lune obscure",tranchant,0,
34544,"Pétales tournoyants",magie,0,
34545,"Taillade demi-lune",tranchant,0,
34546,"Taillade demi-lune",tranchant,0,
34547,"Chatoiement interne",magie,0,
34548,"Obscurité externe",magie,0,
34549,"",magie,0,
34550,"Ultima",magie,0,
34551,"Souffle et fauche",magie,0,
34552,"Danselame incarnée",,0,
34553,"Transmigration incarnée",,0,
34554,"Théorie des superchaînes IIA",,0,
34555,"Théorie des superchaînes IIB",,0,
34556,"",,0,
34557,"Vague de chaleur intense",,0,
34558,"Ombre d'Azdaja",,0,
34559,"Ombre d'Azdaja",,0,
34560,"Illumination fulgurante",,0,
34561,"Illumination fulgurante",magie,0,
34562,"Illumination fulgurante",magie,0,
34563,"Coup de poing gobelin",contondant,25,
34564,"Grande culbute",contondant,25,
34565,"Sheltron",magie,25,
34566,"Réhydratation",magie,25,
34567,"Souffle magique",magie,25,
34568,"Colère bestiale",contondant,25,
34569,"Lancer de boue",magie,25,
34570,"Grand nettoyage",contondant,25,
34571,"Générateur rubis",tranchant,300,
34572,"Rune de malice",magie,25,
34573,"Translation dimensionnelle",magie,25,
34574,"Conviction - marcato",magie,25,
34575,"Champ de force",magie,1200,
34576,"Réprobation ailée",perforant,900,
34577,"Faisceau maser",magie,25,
34578,"Canne en sucre d'orge",magie,900,
34579,"Flamme mortelle",magie,25,
34580,"Explosion tournicoton",magie,1200,
34581,"Apokalypsis",magie,1200,
34582,"Deuil des vivants",magie,1200,
34583,"",magie,0,
34584,"",,0,
34585,"Croc obscur",magie,0,
34586,"Croc obscur",magie,0,
34587,"Croc obscur",magie,0,
34588,"",,0,
34589,"Méga Glace du radin",magie,0,
34590,"Méga Glace du radin",magie,0,
34591,"",,0,
34592,"",,0,
34593,"Grande toile",,0,
34594,"Grande toile",,0,
34595,"Toile dense",,0,
34596,"Toile pandæmoniaque",,0,
34597,"Diné",magie,0,
34598,"Diné",magie,0,
34599,"",,0,
34600,"",,0,
34601,"",,0,
34602,"",,0,
34603,"Reishô",,0,
34604,"Reishô",magie,0,
34605,"Cri de guerre",magie,0,
34606,"Crochets d'acier",,25,
34607,"Crochets mortels",,25,
34608,"Ponction prédatrice",,25,
34609,"Ponction véloce",,25,
34610,"Saignée du flanc",,25,
34611,"Déchirement du flanc",,25,
34612,"Saignée de l'échine",,25,
34613,"Déchirement de l'échine",,25,
34614,"Mâchoire d'acier",,25,
34615,"Mâchoire mortelle",,25,
34616,"Morsure prédatrice",,25,
34617,"Morsure véloce",,25,
34618,"Déchiquetage vorace",,25,
34619,"Déchiquetage sanglant",,25,
34620,"Anneaux de l'effroi",,400,
34621,"Anneaux du prédateur",,30,
34622,"Anneaux de l'écorcheur",,30,
34623,"Fosse de l'effroi",,400,
34624,"Tanière du prédateur",,30,
34625,"Tanière de l'écorcheur",,30,
34626,"Réminiscence",,22,
34627,"Première ère",,20,
34628,"Seconde ère",,20,
34629,"Troisième ère",,20,
34630,"Quatrième ère",,20,
34631,"Esprit du Serpent-Monde",,30,
34632,"Assaut serpentin",,25,
34633,"Assaut ophidien",,35,
34634,"Cascabelle mortelle",,10,
34635,"Spirale finale",,10,
34636,"Morsure vicieuse",,10,
34637,"Morsure frénétique",,10,
34638,"Vortex vicieux",,10,
34639,"Vortex frénétique",,10,
34640,"Premier cycle",,10,
34641,"Second cycle",,10,
34642,"Troisième cycle",,10,
34643,"Quatrième cycle",,10,
34644,"Assaut vicieux",,10,
34645,"Assaut frénétique",,10,
34646,"Reptation",,300,
34647,"Communion ophidienne",,1200,
34648,"",,0,
34649,"",,0,
34650,"Feu en rouge",magie,25,
34651,"Vent en vert",magie,25,
34652,"Eau en bleu",magie,25,
34653,"Glace en cyan",magie,33,
34654,"Terre en jaune",magie,33,
34655,"Foudre en magenta",magie,33,
34656,"Extra Feu en rouge",magie,25,
34657,"Extra Vent en vert",magie,25,
34658,"Extra Eau en bleu",magie,25,
34659,"Extra Glace en cyan",magie,33,
34660,"Extra Terre en jaune",magie,33,
34661,"Extra Foudre en magenta",magie,33,
34662,"Miracle en blanc",magie,25,
34663,"Comète en noir",magie,33,
34664,"Picto Pompon",,40,
34665,"Picto Ailes",,40,
34666,"Picto Griffes",,40,
34667,"Picto Crocs",,40,
34668,"Picto Marteau",,40,
34669,"Picto Ciel",,40,
34670,"Imagi Pompon",magie,400,
34671,"Imagi Ailes",magie,400,
34672,"Imagi Griffes",magie,400,
34673,"Imagi Crocs",magie,400,
34674,"Imagi Marteau",,600,
34675,"Imagi Ciel",,1200,
34676,"Mognum opus",magie,300,
34677,"Rétribution de Marthym",magie,300,
34678,"Tamponnage Marteau",magie,25,
34679,"Brossage Marteau",magie,25,
34680,"Finition Marteau",magie,25,
34681,"Prisme d'étoiles",magie,25,
34682,"Prisme d'étoiles",magie,0,
34683,"Palette soustractive",,10,
34684,"Barbouillage",,200,
34685,"Enduit a tempera",,1200,
34686,"Tempera grassa",,10,
34687,"",,0,
34688,"Gouttes arc-en-ciel",magie,60,
34689,"Picto Animal",,40,
34690,"Picto Arme",,40,
34691,"Picto Paysage",,40,
34692,"Rejet et annulation",magie,0,
34693,"Rejet et annulation",magie,0,
34694,"Rejet et annulation",magie,0,
34695,"Rejet et annulation",magie,0,
34696,"Chatoiement interne",magie,0,
34697,"Obscurité externe",magie,0,
34698,"",tranchant,0,
34699,"Météore double",magie,0,
34700,"Météore double",magie,0,
34701,"",,0,
34702,"Coups enflammés avant en série",,0,
34703,"Coups enflammés arrière en série",,0,
34704,"Katakrisis",magie,0,
34705,"Katakrisis",magie,0,
34706,"Théorie du calorique",magie,0,
34707,"Grand coup enflammé",magie,0,
34708,"Grand coup enflammé",magie,0,
34709,"Demi-pivot",contondant,0,
34710,"Demi-pivot",contondant,0,
34711,"",magie,0,
34712,"Griffe survoltée",,0,
34713,"Bond électrique",tranchant,0,
34714,"Ravage tonitruant",tranchant,0,
34715,"Croc obscur",magie,0,
34716,"",tranchant,0,
34717,"",magie,0,
34718,"",contondant,0,
34719,"Gaiaochos",,0,
34720,"Ultima",,0,
34721,"",tranchant,0,
34722,"",,0,
34723,"Rokujô double",,0,
34724,"Rokujô double",,0,
34725,"Rokujô double",magie,0,
34726,"Rokujô triple",,0,
34727,"Pluie de fer",contondant,0,
34728,"Orage de fer",contondant,0,
34729,"Pluie de fer",contondant,0,
34730,"Orage de fer",contondant,0,
34731,"Rokujô triple",,0,
34732,"Rokujô triple",magie,0,
34733,"Éclair double",,0,
34734,"Quadruple lien pandæmoniaque",magie,0,
34735,"Tourelles pandæmoniaques",,0,
34736,"Électrochoc damnant",magie,0,
34737,"Fusion pandæmoniaque",magie,0,
34738,"Flammes de la Renaissance",,30,
34739,"Partage et annulation",perforant,0,
34740,"Partage et annulation",perforant,0,
34741,"Partage et annulation",perforant,0,
34742,"Explosion sacrée",magie,0,
34743,"Onde des ténèbres",magie,0,
34744,"Onde des ténèbres",magie,0,
34745,"",,0,
34746,"",,0,
34747,"",,0,
34748,"Lumière perdue",magie,0,
34749,"Vague tellurique",magie,0,
34750,"Esprit protecteur",magie,0,
34751,"Invocation rituelle",,0,
34752,"Ruée",perforant,0,
34753,"Ruée",perforant,0,
34754,"Rotation",contondant,0,
34755,"Rotation",contondant,0,
34756,"Prière de renaissance",,0,
34757,"Prière d'éclosion",,0,
34758,"Cercle de floraison",magie,0,
34759,"Prière de fertilité",,0,
34760,"Tempête de pétales",magie,0,
34761,"Prière d'expansion",,0,
34762,"Éclat de l'apaisement divin",magie,0,
34763,"Écrasement de l'apaisement divin",contondant,0,
34764,"Onde de choc",contondant,0,
34765,"Lueur ascendante",magie,0,
34766,"Maintien et décision",magie,0,
34767,"Maintien et décision",magie,0,
34768,"Maintien et décision",magie,0,
34769,"Maintien et décision",magie,0,
34770,"Fantasmagorie des lois",magie,0,
34771,"Maintien et annulation",magie,0,
34772,"Maintien et annulation",magie,0,
34773,"",contondant,0,
34774,"",contondant,0,
34775,"",contondant,0,
34776,"",contondant,0,
34777,"Cannes des ténèbres",,0,
34778,"Disparition ténébreuse",,0,
34779,"Sceau des ténèbres",,0,
34780,"Sceau des ténèbres",,0,
34781,"Extra Ténèbres du néant",,0,
34782,"Onde noire",magie,0,
34783,"Déflagration",,0,
34784,"",,0,
34785,"",,0,
34786,"Guillotine",,25,
34787,"Explosion",magie,0,
34788,"Extra Ténèbres du néant",magie,0,
34789,"Déflagration",magie,0,
34790,"Flamme émergente",magie,300,
34791,"Griffe ardente",,0,
34792,"Griffe ardente",magie,0,
34793,"",,0,
34794,"Réhydratation",magie,300,
34795,"Sheltron",magie,250,
34796,"",contondant,0,
34797,"",contondant,0,
34798,"",contondant,0,
34799,"",contondant,0,
34800,"",contondant,0,
34801,"",magie,0,
34802,"",contondant,0,
34803,"",contondant,0,
34804,"",magie,0,
34805,"",contondant,0,
34806,"",contondant,0,
34807,"",,0,
34808,"",magie,0,
34809,"Éclair double",magie,0,
34810,"Éclair triple",,0,
34811,"Éclair triple",magie,0,
34812,"",magie,0,
34813,"Explosion sableuse",magie,0,
34814,"Explosion sismique",,0,
34815,"Explosion sismique",magie,0,
34816,"Marche des fourmilions",,0,
34817,"Marche des fourmilions",contondant,0,
34818,"Sol mouvant",,0,
34819,"Sol mouvant",magie,0,
34820,"Écroulement",contondant,0,
34821,"Geyser terrestre",contondant,0,
34822,"Geyser terrestre",magie,0,
34823,"Morsure mandibulaire",contondant,0,
34824,"",,0,
34825,"",,0,
34826,"Écume océanique",magie,0,
34827,"Grande tempête",magie,0,
34828,"Bourrasque circulaire",magie,0,
34829,"Vague circulaire",magie,0,
34830,"Trident de Llymlaen",,0,
34831,"Éradication totale",tranchant,0,
34832,"Éradication totale",tranchant,0,
34833,"Trident de Llymlaen",perforant,0,
34834,"Transperce-vague",,0,
34835,"Transperce-vague",perforant,0,
34836,"Onde de choc",contondant,0,
34837,"Vagues infinies",,0,
34838,"",,0,
34839,"Vagues infinies",,0,
34840,"Vagues infinies",magie,0,
34841,"Noyade abyssale",perforant,0,
34842,"Pluie de tridents",,0,
34843,"Atterrissage rapide",contondant,0,
34844,"Éclair de foudre",magie,0,
34845,"Déchaînement marin",,0,
34846,"Tornade marine",magie,0,
34847,"Brise marine",magie,0,
34848,"Appel des serpents marins",,0,
34849,"Fléau divin",,0,
34850,"Fléau divin",,0,
34851,"Fléau divin",,0,
34852,"Fléau divin",,0,
34853,"",,0,
34854,"Ruée serpentine",contondant,0,
34855,"Ruée serpentine",contondant,0,
34856,"Ruée serpentine",contondant,0,
34857,"Ruée serpentine",contondant,0,
34858,"Maelström",magie,0,
34859,"Rupture",,0,
34860,"Bourrasque à bâbord",,0,
34861,"Rupture",magie,0,
34862,"Bourrasque à tribord",,0,
34863,"Déferlante à tribord",,0,
34864,"Balayage à bâbord",,0,
34865,"Balayage à tribord",,0,
34866,"Dévoreur du monde",transcendance,0,
34867,"Fantaisie chromatique",transcendance,0,
34868,"Noyade abyssale",perforant,0,
34869,"Oppression aqueuse",magie,0,
34870,"Oppression aqueuse",magie,0,
34871,"Toucher d'amorçage",,0,
34872,"Toucher d'amorçage",,0,
34873,"Sifflement du serpent marin",,0,
34874,"",perforant,0,
34875,"Dague de Llymlaen",perforant,0,
34876,"Tornade du luwatena",tranchant,0,
34877,"",,0,
34878,"",,0,
34879,"",,0,
34880,"",,0,
34881,"Intransigeance du Tural",tranchant,0,
34882,"Intransigeance du Tural",tranchant,0,
34883,"Relâche de vent",magie,0,
34884,"Chaparde-croûte",tranchant,0,
34885,"",,0,
34886,"Becquetée furieuse",contondant,0,
34887,"",magie,0,
34888,"Chute de pierre",magie,0,
34889,"Crachat gluant",,0,
34890,"Crachat gluant",magie,0,
34891,"Balayage plané",perforant,0,
34892,"Tempête de plumes",,0,
34893,"Tempête de plumes",magie,0,
34894,"",magie,0,
34895,"Froissement furibond",,0,
34896,"",,0,
34897,"Éradication à bâbord",tranchant,0,
34898,"Éradication à tribord",tranchant,0,
34899,"Palsynyxis",magie,0,
34900,"",,0,
34901,"",,0,
34902,"Averse de bulles",magie,0,
34903,"",,0,
34904,"",,0,
34905,"Eaux souillées",magie,0,
34906,"Pataugeage",contondant,0,
34907,"Hydrocanon",magie,0,
34908,"Lancer de noix",contondant,0,
34909,"Mauvaise haleine",,0,
34910,"Aplatissement",contondant,0,
34911,"Lancer lourd",contondant,0,
34912,"Glaire moisie",magie,0,
34913,"Infusion",contondant,0,
34914,"Haleine putride",magie,0,
34915,"Cep extensible",contondant,0,
34916,"Haleine empoisonnée",magie,0,
34917,"Lapement alangui",contondant,0,
34918,"Nectar sucré",magie,0,
34919,"Nectar sucré",magie,0,
34920,"Nectar sucré",magie,0,
34921,"Onde sonore",magie,0,
34922,"Ovation",contondant,0,
34923,"Terre",magie,0,
34924,"Vent",magie,0,
34925,"Île plongeante",contondant,0,
34926,"Coupe de plumes",magie,0,
34927,"Canon arcanique",magie,0,
34928,"Canon arcanique",magie,0,
34929,"Canon arcanique",magie,0,
34930,"Canon arcanique",magie,0,
34931,"Canon arcanique",magie,0,
34932,"",,0,
34933,"Modulateur arcanique",magie,0,
34934,"Modulateur arcanique",magie,0,
34935,"Modulateur arcanique",magie,0,
34936,"Éclat",magie,0,
34937,"Éclat",magie,0,
34938,"十火法",magie,0,
34939,"Analyse",magie,0,
34940,"●高精度散火法",magie,0,
34941,"Déplacement forcé",magie,0,
34942,"Coup violent",contondant,0,
34943,"Théorème infernal",magie,0,
34944,"Icône florale",magie,0,
34945,"Jaillissement annulaire",magie,0,
34946,"Icône bestiale",magie,0,
34947,"Fléau fracassant",contondant,0,
34948,"Icône articulée",magie,0,
34949,"Extra Vent",magie,0,
34950,"人形召喚",magie,0,
34951,"トルネド",magie,0,
34952,"回転角乗算",magie,0,
34953,"Calcul angulaire",magie,0,
34954,"回転角乗算",magie,0,
34955,"Canon arcanique",magie,0,
34956,"Canon arcanique",magie,0,
34957,"Canon arcanique",magie,0,
34958,"Canon arcanique",magie,0,
34959,"Canon arcanique",magie,0,
34960,"Assemblement arcanique",magie,0,
34961,"Éclat",magie,0,
34962,"Éclat",magie,0,
34963,"Division infernale",magie,0,
34964,"Irradiation",magie,0,
34965,"Analyse",magie,0,
34966,"解析戦術",magie,0,
34967,"●高精度散火法",magie,0,
34968,"Tactique planaire",magie,0,
34969,"Mine arcanique",magie,0,
34970,"Mine arcanique",magie,0,
34971,"Détonation de mine",magie,0,
34972,"Explosion",magie,0,
34973,"Explosion",magie,0,
34974,"Déferlement symétrique",magie,0,
34975,"Assemblement arcanique",magie,0,
34976,"Tactique spatiale",magie,0,
34977,"Déferlement symétrique",magie,0,
34978,"Modulateur arcanique",magie,0,
34979,"Icône articulée",magie,0,
34980,"Extra Vent",magie,0,
34981,"Pointe arcanique",magie,0,
34982,"Explosion sacrée",magie,0,
34983,"Théorème explosif",magie,0,
34984,"Théorème explosif",magie,0,
34985,"Théorème tellurique",magie,0,
34986,"Explosion",magie,0,
34987,"Déplacement forcé",magie,0,
34988,"Icône articulée",magie,0,
34989,"Coup violent",contondant,0,
34990,"Théorème infernal",magie,0,
34991,"",,0,
34992,"Multi-décharges",,0,
34993,"Multi-décharges",,0,
34994,"Multi-décharges",magie,0,
34995,"Cortège funèbre",tranchant,0,
34996,"Cortège funèbre",tranchant,0,
34997,"Ombre du crépuscule",,0,
34998,"Ombre du crépuscule",,0,
34999,"Ombre du crépuscule",,0,
35000,"Ombre du crépuscule",,0,
35001,"Décharge obscure",,0,
35002,"Décharge obscure",magie,0,
35003,"Globes magiques",,0,
35004,"Rupture",,0,
35005,"Explosion",magie,0,
35006,"Explosion",magie,0,
35007,"Percée antipodale",,0,
35008,"Percée antipodale",tranchant,0,
35009,"Taillade violente",tranchant,0,
35010,"Oblitérateur magique",magie,0,
35011,"Déferlante magique",magie,0,
35012,"Leonosis",,0,
35013,"Leonosis petros",,0,
35014,"",,0,
35015,"Leonosis",magie,0,
35016,"Collision",contondant,0,
35017,"Tetractys",,0,
35018,"Tetractys",magie,0,
35019,"Tetractys",magie,0,
35020,"Tetractys cosmos",,0,
35021,"Tetractys cosmos",magie,0,
35022,"Tetractys cosmos",magie,0,
35023,"Hiéroglyphe",,0,
35024,"Hiéroglyphe",magie,0,
35025,"Cataracte",,0,
35026,"Débordement rive gauche",magie,0,
35027,"Débordement rive droite",magie,0,
35028,"Hydroptôse",,0,
35029,"Hydroptôse",magie,0,
35030,"Rhyton",,0,
35031,"Rhyton",magie,0,
35032,"Tribulation",,0,
35033,"Tribulation",magie,0,
35034,"Cataracte",magie,0,
35035,"",,0,
35036,"Attaque",magie,0,
35037,"Ruée écarlate",,0,
35038,"Ruée écarlate",contondant,0,
35039,"",,0,
35040,"Boule de feu",,0,
35041,"Boule de feu",magie,0,
35042,"",,0,
35043,"Explosion volcanique",,0,
35044,"Explosion volcanique",magie,0,
35045,"",,0,
35046,"Voile infernal",,0,
35047,"Queue destructrice",,0,
35048,"Queue destructrice",magie,0,
35049,"",,0,
35050,"Incinération",,0,
35051,"Incinération",magie,0,
35052,"",,0,
