key,0,1,2
#,Name,AttackType,Recast<100ms>
int32,str,int32,int32
38010,"Leaping Quadruple Crossing",,0,
38011,"Leaping Quadruple Crossing",,0,
38012,"Leaping Quadruple Crossing",,0,
38013,"Leaping Quadruple Crossing",斬,0,
38014,"Leaping Quadruple Crossing",斬,0,
38015,"Quadruple Swipe",,0,
38016,"Quadruple Swipe",斬,0,
38017,"Double Swipe",,0,
38018,"Double Swipe",斬,0,
38019,"Tempestuous Tear",,0,
38020,"Tempestuous Tear",魔法,0,
38021,"Nailchipper",,0,
38022,"Nailchipper",魔法,0,
38023,"キャッツレイド",,0,
38024,"Predaceous Pounce",,0,
38025,"Predaceous Pounce",斬,0,
38026,"",,0,
38027,"",,0,
38028,"",,0,
38029,"",,0,
38030,"",,0,
38031,"",,0,
38032,"",,0,
38033,"",,0,
38034,"",,0,
38035,"",,0,
38036,"Bloody Scratch",斬,0,
38037,"Biscuit Maker",斬,0,
38038,"Biscuit Maker",斬,0,
38039,"Overshadow",,0,
38040,"Overshadow",魔法,0,
38041,"Splintering Nails",,0,
38042,"Splintering Nails",斬,0,
38043,"Wicked Thunder",魔法,0,
38044,"Shadows' Sabbath",,0,
38045,"Raining Cats",斬,0,
38046,"レイニングキャッツ",斬,0,
38047,"Raining Cats",魔法,0,
38048,"Clasp",打,50,
38049,"",打,0,
38050,"",斬,20,
38051,"Swoop",打,0,
38052,"",,0,
38053,"Mouser",斬,0,
38054,"Mouser",斬,0,
38055,"Duty's Edge",魔法,0,
38056,"Metamorphic Blast",魔法,200,
38057,"Orogenic Storm",魔法,200,
38058,"Snowdust Sweep",魔法,120,
38059,"Sweeping Gouge",打,0,
38060,"Electrobeam",魔法,0,
38061,"Fire",魔法,20,
38062,"Blizzard",魔法,20,
38063,"Thunder",魔法,20,
38064,"Fire III",魔法,20,
38065,"Blizzard III",魔法,20,
38066,"Thunder III",魔法,20,
38067,"Flare",魔法,20,
38068,"Paradox",魔法,20,
38069,"Despair",魔法,20,
38070,"Blizzard IV",魔法,20,
38071,"Fire IV",魔法,20,
38072,"Flare Star",魔法,20,
38073,"Manaward",,1200,
38074,"Benediction",,1800,
38075,"Tetragrammaton",,600,
38076,"Afflatus Solace",魔法,300,
38077,"Cure II",魔法,20,
38078,"Afflatus Rapture",魔法,300,
38079,"Medica III",魔法,30,
38080,"Medica",魔法,20,
38081,"Divine Benison",,300,
38082,"Temperance",,1200,
38083,"Divine Caress",,600,
38084,"Glare III",魔法,20,
38085,"Holy III",魔法,20,
38086,"Assize",魔法,20,
38087,"Holy IV",魔法,20,
38088,"Afflatus Exarch",魔法,20,
38089,"Tetragrammaton",,30,
38090,"Afflatus Rapture",魔法,20,
38091,"Fire of the Seventh Dawn",魔法,20,
38092,"Blizzard of the Seventh Dawn",魔法,20,
38093,"Thunder of the Seventh Dawn",魔法,20,
38094,"Aero of the Seventh Dawn",魔法,20,
38095,"Water of the Seventh Dawn",魔法,20,
38096,"Stone of the Seventh Dawn",魔法,20,
38097,"Fire IV of the Seventh Dawn",魔法,20,
38098,"Blizzard IV of the Seventh Dawn",魔法,20,
38099,"Thunder IV of the Seventh Dawn",魔法,20,
38100,"Water IV of the Seventh Dawn",魔法,20,
38101,"Stone IV of the Seventh Dawn",魔法,20,
38102,"Flare of the Seventh Dawn",魔法,20,
38103,"Holy of the Seventh Dawn",魔法,20,
38104,"High Thunder II of the Seventh Dawn",魔法,20,
38105,"Foul of the Seventh Dawn",魔法,20,
38106,"Glossolalia",魔法,20,
38107,"Flare Star of the Seventh Dawn",魔法,20,
38108,"Cure II of the Seventh Dawn",魔法,20,
38109,"Aquaveil of the Seventh Dawn",,600,
38110,"Afflatus Dawn",,600,
38111,"Psyche",魔法,20,
38112,"Medica III of the Seventh Dawn",魔法,30,
38113,"Medica of the Seventh Dawn",魔法,20,
38114,"Holy III of the Seventh Dawn",魔法,20,
38115,"Holy IV of the Seventh Dawn",魔法,20,
38116,"Dread Fangs",,20,
38117,"Hunter's Sting",,20,
38118,"Flanksting Strike",,20,
38119,"Dreadwinder",,20,
38120,"Hunter's Den",,20,
38121,"Twinfang Thresh",,20,
38122,"Reawaken",,20,
38123,"Ouroboros",,20,
38124,"Writhing Snap",,20,
38125,"Heated Split Shot",,20,
38126,"Heated Slug Shot",,20,
38127,"Heated Clean Shot",,20,
38128,"Blazing Shot",,10,
38129,"Double Check",,10,
38130,"Checkmate",,10,
38131,"Bioblaster",,20,
38132,"Drill",,20,
38133,"Air Anchor",,20,
38134,"Auto Crossbow",,20,
38135,"Chain Saw",,20,
38136,"Excavator",,20,
38137,"Scattergun",,20,
38138,"Barrel Stabilizer",,10,
38139,"Full Metal Field",,20,
38140,"Benefic II",魔法,20,
38141,"Neutral Sect",,1200,
38142,"Sun Sign",,600,
38143,"Exaltation",,600,
38144,"Essential Dignity",,400,
38145,"Aspected Helios",魔法,20,
38146,"Helios",魔法,20,
38147,"Aspected Benefic",魔法,20,
38148,"Astral Draw",,250,
38149,"Umbral Draw",,250,
38150,"the Balance",,10,
38151,"the Arrow",,10,
38152,"the Spear",,10,
38153,"the Bole",,10,
38154,"the Ewer",,10,
38155,"the Spire",,10,
38156,"Lord of Crowns",魔法,20,
38157,"Lady of Crowns",,600,
38158,"Macrocosmos",魔法,600,
38159,"Combust III",魔法,20,
38160,"Fall Malefic",魔法,20,
38161,"Essential Dignity",,30,
38162,"Celestial Opposition",,20,
38163,"Great Nebula",,1200,
38164,"Aurora",,600,
38165,"Keen Edge",斬,20,
38166,"Brutal Shell",斬,20,
38167,"Solid Barrel",斬,20,
38168,"Burst Strike",斬,20,
38169,"Hypervelocity",斬,20,
38170,"Fated Circle",斬,20,
38171,"Fated Brand",斬,20,
38172,"Gnashing Fang",斬,15,
38173,"Jugular Rip",斬,10,
38174,"Savage Claw",斬,15,
38175,"Abdomen Tear",斬,10,
38176,"Wicked Talon",斬,15,
38177,"Eye Gouge",斬,20,
38178,"Blasting Zone",斬,20,
38179,"Double Down",斬,20,
38180,"Reign of Beasts",斬,20,
38181,"Noble Blood",斬,20,
38182,"Lion Heart",斬,20,
38183,"Vorpal Trail",,0,
38184,"Vorpal Trail",斬,0,
38185,"",,0,
38186,"Transonic Blast",斬,30,
38187,"Sonic Boom",斬,250,
38188,"Flying Frenzy",打,200,
38189,"ハートショック",魔法,0,
38190,"Turali Tincture",魔法,100,
38191,"Maul",打,0,
38192,"Crushing Charge",打,0,
38193,"",,0,
38194,"Formation Alpha",,0,
38195,"Formation Beta",,0,
38196,"Formation Gamma",,0,
38197,"Searing Slash",斬,0,
38198,"Bastion Breaker",魔法,0,
38199,"Holy Blade",魔法,0,
38200,"Rend Power",魔法,0,
38201,"Steadfast Will",斬,0,
38202,"Stormlit Shockwave",魔法,0,
38203,"Valorous Ascension",魔法,0,
38204,"",,0,
38205,"Thrown Flames",魔法,0,
38206,"Self-destruct",魔法,0,
38207,"Electrobeam",魔法,0,
38208,"Self-destruct",魔法,0,
38209,"Rush",打,0,
38210,"Self-destruct",魔法,0,
38211,"Crackling Howl",,0,
38212,"Crackling Howl",魔法,0,
38213,"",,0,
38214,"Violet Voltage",,0,
38215,"Violet Voltage",,0,
38216,"Violet Voltage",,0,
38217,"Violet Voltage",,0,
38218,"Violet Voltage",,0,
38219,"Violet Voltage",,0,
38220,"",,0,
38221,"Violet Voltage",魔法,0,
38222,"Gnaw",打,0,
38223,"Rolling Thunder",,0,
38224,"Rolling Thunder",魔法,0,
38225,"Gathering Storm",,0,
38226,"",,0,
38227,"Fulgurous Howl",,0,
38228,"Fulgurous Howl",魔法,0,
38229,"Fulgurous Howl",魔法,0,
38230,"Roaring Bolt",打,0,
38231,"Roaring Bolt",魔法,0,
38232,"Untamed Current",,0,
38233,"Untamed Current",魔法,0,
38234,"Untamed Current",魔法,0,
38235,"",,0,
38236,"",,0,
38237,"Chivalric Rush",,0,
38238,"Valorous Ascension",魔法,0,
38239,"Intrepid Blade",斬,25,
38240,"Undying Virtue",斬,25,
38241,"Steadfast Will",斬,25,
38242,"",,0,
38243,"Gathering Surge",,0,
38244,"",,0,
38245,"",,0,
38246,"",,0,
38247,"",,0,
38248,"",,0,
38249,"Flame Blade",魔法,0,
38250,"Flame Blade",魔法,0,
38251,"Flame Blade",魔法,0,
38252,"",,0,
38253,"Crossfire Blade",魔法,0,
38254,"Crossfire Blade",魔法,0,
38255,"Crossfire Blade",魔法,0,
38256,"",,0,
38257,"Blazing Breath",,0,
38258,"Blazing Breath",魔法,0,
38259,"Blazing Blast",,0,
38260,"Blazing Blast",魔法,0,
38261,"Blade",斬,0,
38262,"Pyreburst",,0,
38263,"Pyreburst",魔法,0,
38264,"",,0,
38265,"Crypsis",,0,
38266,"Crypsis",,0,
38267,"Golden Gall",魔法,0,
38268,"Vasoconstrictor",,0,
38269,"Vasoconstrictor",,0,
38270,"Aetherial Light",,0,
38271,"Aetherial Light",魔法,0,
38272,"Golden Radiance",,0,
38273,"Golden Radiance",魔法,0,
38274,"Lap",打,0,
38275,"Lightburst",,0,
38276,"Lightburst",魔法,0,
38277,"Rotten Spores",魔法,150,
38278,"Scoop",打,150,
38279,"Spin",打,0,
38280,"Inhale",魔法,0,
38281,"Envenomate",突,150,
38282,"Neck Rip",斬,150,
38283,"Bestial Fire",魔法,150,
38284,"Head Butt",打,150,
38285,"Isle Drop",打,150,
38286,"Lumisphere",魔法,200,
38287,"Aetherial Blast",魔法,150,
38288,"Syrup Spout",魔法,150,
38289,"Spinning Attack",打,150,
38290,"Ovation",打,150,
38291,"Nepenthic Plunge",魔法,150,
38292,"Creeping Hush",魔法,150,
38293,"Swiftwind Serenade",魔法,200,
38294,"Tornadic Serenade",魔法,150,
38295,"Dissever",斬,150,
38296,"Water III",魔法,200,
38297,"Double Smash",打,150,
38298,"Pollen Corona",魔法,200,
38299,"Flatten",打,150,
38300,"Gravel Shower",打,200,
38301,"Tornado",魔法,150,
38302,"Critical Bite",斬,150,
38303,"Gold Dust",魔法,200,
38304,"Bloody Caress",打,200,
38305,"Proboscis",打,200,
38306,"Fire Break",魔法,200,
38307,"Wingbeat",魔法,200,
38308,"Feathercut",魔法,200,
38309,"Bitter Nectar",魔法,150,
38310,"Swift Sough",魔法,200,
38311,"Incubus",魔法,150,
38312,"Fire II",魔法,150,
38313,"Tornado",魔法,150,
38314,"Roots of Atopy",突,200,
38315,"Odious Air",魔法,150,
38316,"Tornado",魔法,150,
38317,"Serrated Spin",斬,200,
38318,"Right Wingblade",斬,150,
38319,"Left Wingblade",斬,150,
38320,"Electray",魔法,0,
38321,"Deeproot",突,60,
38322,"Odious Lunge",打,60,
38323,"",,0,
38324,"Glower",魔法,0,
38325,"Body Blow",打,120,
38326,"Hypercharged Glower",魔法,0,
38327,"100-tonze Swing",打,0,
38328,"Incendiary Circle",魔法,120,
38329,"",,0,
38330,"Diffractive Laser",魔法,0,
38331,"Neurotoxify",魔法,0,
38332,"",,0,
38333,"左右鋏撃",,0,
38334,"",,0,
38335,"Vasoconstrictor",魔法,0,
38336,"Vasoconstrictor",魔法,0,
38337,"Vasoconstrictor",魔法,0,
38338,"Skyruin",,0,
38339,"Skyruin",,0,
38340,"Skyruin",,0,
38341,"Electrope Edge",,0,
38342,"Witchgleam",,0,
38343,"Witchgleam",魔法,0,
38344,"Symphony Fantastique",,0,
38345,"Spark",魔法,0,
38346,"Spark II",魔法,0,
38347,"Spark II",魔法,0,
38348,"Spark III",魔法,0,
38349,"Unmitigated Explosion",魔法,0,
38350,"Lightning Cage",,0,
38351,"Lightning Cage",魔法,0,
38352,"Four Star",魔法,0,
38353,"Eight Star",魔法,0,
38354,"ライトロール",,0,
38355,"レフトロール",,0,
38356,"Ion Cluster",,0,
38357,"Ionic Discharge",魔法,0,
38358,"Electron Stream",,0,
38359,"Electron Stream",,0,
38360,"Positron Stream",魔法,0,
38361,"Negatron Stream",魔法,0,
38362,"Axe Current",魔法,0,
38363,"Spinning Current",魔法,0,
38364,"Roundhouse Current",魔法,0,
38365,"Collider Current",魔法,0,
38366,"Witch Hunt",,0,
38367,"Witch Hunt",打,0,
38368,"Widening Witch Hunt",魔法,0,
38369,"Narrowing Witch Hunt",魔法,0,
38370,"Lightning Vortex",魔法,0,
38371,"Thundering",魔法,0,
38372,"Witch Hunt",打,0,
38373,"Electrifying Witch Hunt",,0,
38374,"Electrifying Witch Hunt",打,0,
38375,"Forked Lightning",魔法,0,
38376,"Bewitching Flight",,0,
38377,"Bewitching Flight",魔法,0,
38378,"Burst",魔法,0,
38379,"Electray",魔法,0,
38380,"Sidewise Spark",魔法,0,
38381,"Sidewise Spark",魔法,0,
38382,"Wicked Bolt",魔法,0,
38383,"Wrath of Zeus",魔法,0,
38384,"Wicked Jolt",魔法,0,
38385,"Wicked Jolt",魔法,0,
38386,"Cross Tail Switch",,0,
38387,"Cross Tail Switch",魔法,0,
38388,"Cross Tail Switch",魔法,0,
38389,"Sabertail",魔法,0,
38390,"Sabertail",魔法,0,
38391,"Wicked Blaze",,0,
38392,"Wicked Blaze",魔法,0,
38393,"Sword Quiver",,0,
38394,"Sword Quiver",,0,
38395,"Sword Quiver",,0,
38396,"Sword Quiver",斬,0,
38397,"Sword Quiver",斬,0,
38398,"Sword Quiver",斬,0,
38399,"Sword Quiver",斬,0,
38400,"Burst",魔法,0,
38401,"Laceration",斬,0,
38402,"Aetherial Conversion",,0,
38403,"Aetherial Conversion",,0,
38404,"Aetherial Conversion",,0,
38405,"Aetherial Conversion",,0,
38406,"Tail Thrust",,0,
38407,"Tail Thrust",,0,
38408,"Tail Thrust",,0,
38409,"Tail Thrust",,0,
38410,"Tail Thrust",,0,
38411,"Tail Thrust",,0,
38412,"Tail Thrust",,0,
38413,"Tail Thrust",,0,
38414,"Switch of Flame",魔法,0,
38415,"Switch of Tides",魔法,0,
38416,"Wicked Special",,0,
38417,"Wicked Special",魔法,0,
38418,"Wicked Special",,0,
38419,"Wicked Special",魔法,0,
38420,"Flame Slash",,0,
38421,"Flame Slash",魔法,0,
38422,"Raining Swords",,0,
38423,"Raining Swords",斬,0,
38424,"Unmitigated Explosion",魔法,0,
38425,"Chain Lightning",,0,
38426,"Chain Lightning",魔法,0,
38427,"Chain Lightning",魔法,0,
38428,"Chain Lightning",魔法,0,
38429,"Chain Lightning",魔法,0,
38430,"Mustard Bomb",,0,
38431,"Mustard Bomb",魔法,0,
38432,"Kindling Cauldron",魔法,0,
38433,"Mustard Bomb",魔法,0,
38434,"Ion Cluster",,0,
38435,"Twilight Sabbath",,0,
38436,"Wicked Cannon",魔法,0,
38437,"Positron Stream",魔法,0,
38438,"Negatron Stream",魔法,0,
38439,"Thundering",魔法,0,
38440,"Soaring Soulpress",打,0,
38441,"Sidewise Spark",魔法,0,
38442,"Sidewise Spark",魔法,0,
38443,"Concentrated Burst",,0,
38444,"Scattered Burst",,0,
38445,"Wicked Spark",魔法,0,
38446,"Wicked Flare",魔法,0,
38447,"Azure Thunder",魔法,0,
38448,"Wicked Fire",,0,
38449,"Wicked Fire",魔法,0,
38450,"Wicked Thunder",魔法,0,
38451,"Floater Turn",打,0,
38452,"Incendiary Ring",魔法,200,
38453,"",魔法,0,
38454,"Execution Model",,0,
38455,"Execution Model",,0,
38456,"Execution Model",,0,
38457,"Code Execution",斬,0,
38458,"Code Execution",斬,0,
38459,"Reverse Code",斬,0,
38460,"Reverse Code",斬,0,
38461,"Code Execution",斬,0,
38462,"Code Execution",斬,0,
38463,"Code Execution",斬,0,
38464,"",,0,
38465,"",,0,
38466,"Targeted Advance",斬,0,
38467,"Chimney Smack",,0,
38468,"Chimney Smack",魔法,0,
38469,"Filoplumes",魔法,200,
38470,"Brow Horn",突,60,
38471,"Horrid Horn",突,60,
38472,"Gnaw",突,40,
38473,"Megablaster",魔法,0,
38474,"Ripper Claw",斬,10,
38475,"Doubling",,0,
38476,"Gravel Shower",魔法,0,
38477,"Caudal Swipe",打,0,
38478,"Sneeze",魔法,0,
38479,"Scrapline",打,0,
38480,"Tornado",魔法,0,
38481,"Rhino Attack",打,60,
38482,"Lakewater Spray",魔法,0,
38483,"Glowlight",魔法,0,
38484,"Embalming Earth",打,0,
38485,"Embalming Earth",打,0,
38486,"Hammer Beak",突,40,
38487,"Petribreath",魔法,0,
38488,"Poison Spit",魔法,0,
38489,"Ovation",打,0,
38490,"Tornado",魔法,0,
38491,"Megablaster",魔法,0,
38492,"Wild Charge",魔法,0,
38493,"Hundred Lashings",打,0,
38494,"Acid Mist",魔法,0,
38495,"Blade",斬,40,
38496,"Charge",打,0,
38497,"Water III",魔法,0,
38498,"Gnaw",斬,50,
38499,"Sideslip",魔法,0,
38500,"Syrup Spout",魔法,0,
38501,"Fireball",魔法,0,
38502,"Tail Chase",打,0,
38503,"Sharp Sting",突,60,
38504,"Dark Propolis",魔法,0,
38505,"Bad Breath",魔法,0,
38506,"Vine Probe",突,0,
38507,"Poison Pollen",魔法,0,
38508,"Languid Lap",打,0,
38509,"Labored Leap",打,0,
38510,"Cat's Eye",魔法,0,
38511,"Cat's Eye",魔法,0,
38512,"Shadowstride",斬,0,
38513,"Bewitching Flight",,0,
38514,"Killer Curiosity",,0,
38515,"Bloodshot Gaze",魔法,0,
38516,"",,0,
38517,"Attack",魔法,0,
38518,"Pod Burst",魔法,0,
38519,"Pod Burst",魔法,0,
38520,"Forecast",,0,
38521,"Forecast",,0,
38522,"Forecast",,0,
38523,"Forecast",,0,
38524,"Weather Channel",魔法,0,
38525,"Weather Channel",魔法,0,
38526,"Weather Channel",魔法,0,
38527,"Weather Channel",魔法,0,
38528,"Weather Channel",魔法,0,
38529,"Weather Channel",魔法,0,
38530,"Weather Channel",魔法,0,
38531,"Weather Channel",魔法,0,
38532,"Wildfire Conditions",魔法,0,
38533,"Hyperelectricity",魔法,0,
38534,"Gale-force Winds",魔法,0,
38535,"Blizzard Conditions",魔法,0,
38536,"Flood Conditions",魔法,0,
38537,"",,0,
38538,"Ancient Wrath",,180,
38539,"Sun Toss",魔法,185,
38540,"Boulder Toss",魔法,0,
38541,"Explosive Rain",魔法,0,
38542,"Explosion",魔法,0,
38543,"Explosion",魔法,0,
38544,"キッスブロー",魔法,0,
38545,"Ruin Foretold",魔法,0,
38546,"Ruin Foretold",魔法,0,
38547,"Thunderbreak",魔法,160,
38548,"Spellsword",斬,160,
38549,"Critical Bite",斬,160,
38550,"Surrounding Burst",魔法,160,
38551,"",,0,
38552,"Hard Head",打,160,
38553,"Head Snatch",打,160,
38554,"Right Wingblade",斬,0,
38555,"Left Wingblade",斬,0,
38556,"Laughing Leap",斬,0,
38557,"Spinning Attack",打,0,
38558,"Standing Chine",斬,50,
38559,"Catching Claws",斬,0,
38560,"Razor Fang",突,40,
38561,"Gas Shell",魔法,0,
38562,"Naval Ram",打,60,
38563,"Shellcracker",打,0,
38564,"Water III",魔法,0,
38565,"Whipcrack",打,50,
38566,"Stormwind",打,0,
38567,"Mole-a-whack",打,0,
38568,"Tornado",魔法,0,
38569,"Nepenthic Plunge",魔法,0,
38570,"Heave",打,40,
38571,"Wingsbreadth Winds",魔法,0,
38572,"Scented Breeze",魔法,0,
38573,"Bloody Caress",打,0,
38574,"Heavy Pollen",魔法,0,
38575,"Horrid Horn",突,50,
38576,"Hailstone",魔法,0,
38577,"Hypnosquama",魔法,0,
38578,"Frog Kick",打,40,
38579,"Agaricus",魔法,0,
38580,"Blinding Light",魔法,0,
38581,"Thunderlight Burst",魔法,0,
38582,"Thunderlight Burst",魔法,0,
38583,"Thunderlight Burst",魔法,0,
38584,"Thunderlight Burst",魔法,0,
38585,"Fast Blade",斬,30,
38586,"Spinning Kick",打,30,
38587,"Rushing Slash",斬,30,
38588,"Kaqool Ja's Fury",,0,
38589,"Kaqool Ja's Fury",斬,0,
38590,"Vorpal Wheel",斬,0,
38591,"Fast Blade",斬,0,
38592,"Spinning Kick",打,0,
38593,"Rushing Slash",斬,0,
38594,"Judgment of the Land",斬,0,
38595,"Ceetol Ja's Elixir",魔法,0,
38596,"Ray of Sunshine",魔法,0,
38597,"Ray of Sunshine",魔法,0,
38598,"Burst",魔法,0,
38599,"Area Bombardment",,0,
38600,"Area Bombardment",魔法,0,
38601,"Missile Storm",,0,
38602,"Missile Storm",魔法,0,
38603,"Guided Missile",,0,
38604,"Surface Missile",,0,
38605,"Surface Missile",魔法,0,
38606,"Heavy Surface Missiles",,0,
38607,"Heavy Surface Missiles",魔法,0,
38608,"Heavy Surface Missiles",魔法,0,
38609,"Heavy Surface Missiles",魔法,0,
38610,"Heavy Surface Missiles",魔法,0,
38611,"Ruthless Bombardment",,0,
38612,"Ruthless Bombardment",魔法,0,
38613,"Ruthless Bombardment",魔法,0,
38614,"Guns Blazing",,0,
38615,"",,0,
38616,"Guns Blazing",,0,
38617,"",,0,
38618,"Needle Gun",突,0,
38619,"Oil Shower",魔法,0,
38620,"Unbreakable Cermet Drill",斬,0,
38621,"Steelhog's Mettle",,0,
38622,"Homing Laser",,0,
38623,"",,0,
38624,"Homing Laser",魔法,0,
38625,"Steelhog's Revenge",魔法,0,
38626,"Whirling Omen",,0,
38627,"Whirling Omen",,0,
38628,"Whirling Omen",,0,
38629,"Whirling Omen",,0,
38630,"Whirling Omen",,0,
38631,"Whirling Omen",,0,
38632,"Pteraspit to Turntail",,0,
38633,"Dactail to Turnspit",,0,
38634,"Turnspit to Dactail",,0,
38635,"Turntail to Pteraspit",,0,
38636,"Pteraspit",魔法,0,
38637,"Dactail",打,0,
38638,"Pteraspit",魔法,0,
38639,"Dactail",打,0,
38640,"Pteraspit",魔法,0,
38641,"Dactail",打,0,
38642,"Landswallow",打,0,
38643,"Landswallow",打,0,
38644,"Landswallow",打,0,
38645,"Landswallow",打,0,
38646,"Landswallow",打,0,
38647,"Summoning Sands",魔法,0,
38648,"Slippery Scatterscourge",,0,
38649,"●未使用",,0,
38650,"Scatterscourge",魔法,0,
38651,"Body Press",打,0,
38652,"Poison Gas",魔法,0,
38653,"Malignant Mucus",,0,
38654,"Poison Mucus",魔法,0,
38655,"Sprint",,0,
38656,"Water III",魔法,160,
38657,"Needle Gun",突,0,
38658,"Flagrant Spread",魔法,0,
38659,"",,0,
38660,"Artillery",魔法,0,
38661,"Artillery",魔法,0,
38662,"Artillery",魔法,0,
38663,"Artillery",魔法,0,
38664,"",,0,
38665,"Deal",,0,
38666,"Draw",,0,
38667,"Draw",,0,
38668,"Draw",,0,
38669,"Draw",,0,
38670,"Draw",,0,
38671,"Draw",,0,
38672,"Draw",,0,
38673,"Draw",,0,
38674,"Draw",,0,
38675,"Draw",,0,
38676,"Draw",,0,
38677,"Draw",,0,
38678,"Card Trick",,0,
38679,"Card Trick",魔法,0,
38680,"",,0,
38681,"",,0,
38682,"",,0,
38683,"",,0,
38684,"",,0,
38685,"",,0,
38686,"Bewitching Ball",,0,
38687,"Rolling Starlight",打,0,
38688,"Rolling Starlight",打,0,
38689,"",,0,
38690,"",,0,
38691,"Magical Hat",,0,
38692,"Twinkle Toss",魔法,0,
38693,"Double Misdirect",,0,
38694,"Double Misdirect",魔法,0,
38695,"Double Misdirect",魔法,0,
38696,"Flourishing Bow",,0,
38697,"Twinkling Flourish",魔法,0,
38698,"Twinkling Flourish",魔法,0,
38699,"Round of Applause",,0,
38700,"Twinkling Ring",魔法,0,
38701,"Twinkling Ring",魔法,0,
38702,"Shimmerstorm",,0,
38703,"Shimmerstorm",魔法,0,
38704,"Shimmerstrike",,0,
38705,"Shimmerstrike",魔法,0,
38706,"Spark of Imagination",,0,
38707,"Spark of Imagination",魔法,0,
38708,"",,0,
38709,"",打,0,
38710,"",,0,
38711,"Oil Shower",魔法,0,
38712,"Needle Gun",突,0,
38713,"",,0,
38714,"Swooping Frenzy",打,0,
38715,"Fervid Impact",魔法,0,
38716,"Fervid Impact",,0,
38717,"Frigid Pulse",魔法,0,
38718,"Frigid Pulse",,0,
38719,"Stormkissed Flames",魔法,0,
38720,"Firestorm Cycle",魔法,0,
38721,"Biting Scratch",斬,0,
38722,"Great Ball of Fire",,0,
38723,"Fervid Pulse",魔法,0,
38724,"Fervid Pulse",魔法,0,
38725,"Fervid Pulse",魔法,0,
38726,"Fervid Pulse",魔法,0,
38727,"",,0,
38728,"Swooping Frenzy",打,0,
38729,"Swooping Frenzy",打,0,
38730,"",,0,
38731,"Galeripper",,0,
38732,"Galeripper",魔法,0,
38733,"Catching Chaos",魔法,0,
38734,"Catching Chaos",魔法,0,
38735,"Brutal Stroke",打,0,
38736,"Razorwind",魔法,0,
38737,"",,0,
38738,"Octoboom Bombarian Special",,0,
38739,"Bombariboom",打,0,
38740,"Bombariboom",打,0,
38741,"Raging Artillery",,0,
38742,"Raging Artillery",魔法,0,
38743,"Raging Artillery",,0,
38744,"Raging Artillery",魔法,0,
38745,"Explosion",魔法,0,
38746,"Tumblecleave",打,40,
38747,"Tumblewind",魔法,0,
38748,"Nopal Fan",魔法,0,
38749,"Abacinate",斬,60,
38750,"Ring of Fire",魔法,0,
38751,"Whisker Wind",魔法,0,
38752,"Fire II",魔法,0,
38753,"Big Burst",魔法,0,
38754,"Rock Fall",打,0,
38755,"Plain Pound",打,0,
38756,"Slug Shot",射,40,
38757,"Spread Shot",射,0,
38758,"Grenado Shot",突,0,
38759,"Fast Blade",斬,40,
38760,"Savage Blade",斬,40,
38761,"Circle of Scorn",斬,0,
38762,"Skull Sunder",斬,40,
38763,"Butcher's Block",斬,40,
38764,"Power Wave",斬,0,
38765,"Blood Drain",ブレス,80,
38766,"Flame Breath",魔法,0,
38767,"Horrid Horn",突,50,
38768,"Third Leg Forward",打,0,
38769,"Third Leg Back",打,0,
38770,"Water Cannon",魔法,0,
38771,"Wild Rattle",打,40,
38772,"Dripping Fang",斬,0,
38773,"Rush",打,0,
38774,"Pulverizing Pound",打,0,
38775,"Adventitious Lash",打,40,
38776,"Poison Mist",魔法,0,
38777,"Critical Bite",斬,0,
38778,"Bog Bomb",魔法,0,
38779,"Tortoise Stomp",打,0,
38780,"Impale",突,60,
38781,"Tail Screw",魔法,0,
38782,"Sand Breath",ブレス,0,
38783,"Stone Gaze",魔法,0,
38784,"Toxic Spit",魔法,0,
38785,"Roar",魔法,0,
38786,"Worrisome Wave",魔法,0,
38787,"Trouble Bubbles",,0,
38788,"",,0,
38789,"Witchgleam",,0,
38790,"Witchgleam",魔法,0,
38791,"Celestial Intersection",,300,
38792,"",,300,
38793,"Gravity of the Seventh Dawn",魔法,20,
38794,"Firestorm Cycle",魔法,0,
38795,"Stormkissed Flames",魔法,0,
38796,"Steel Fangs",,0,
38797,"Hunter's Sting",,0,
38798,"Flanksting Strike",,0,
38799,"Death Rattle",,0,
38800,"",,0,
38801,"Reawaken",,0,
38802,"First Generation",,0,
38803,"Second Generation",,0,
38804,"Third Generation",,0,
38805,"Fourth Generation",,0,
38806,"Trick and Treat",魔法,0,
38807,"レーザーガン",,0,
38808,"",,0,
38809,"Attack",魔法,30,
38810,"Homing Shot",魔法,40,
38811,"Spinning Attack",打,40,
38812,"Piercing Joust",魔法,60,
38813,"Thunderlance",魔法,0,
38814,"Doubling",,0,
38815,"the Thrill",,0,
38816,"Unmitigated Explosion",斬,0,
38817,"the Thrill",斬,0,
38818,"",,0,
38819,"Morning Stars",魔法,0,
38820,"",,0,
38821,"",打,0,
38822,"Silence of the Br'aax",,300,
38823,"Thunder of the Rroneek",,50,
38824,"",,0,
38825,"Raging Rroneek",,10,
38826,"Run of the Rroneek",打,150,
38827,"Talons of the Luwatena",斬,25,
38828,"Breath of the Luwatena",斬,20,
38829,"Beak of the Luwatena",斬,20,
38830,"Claw of the Br'aax",斬,20,
38831,"Fangs of the Br'aax",斬,20,
38832,"Tail of the Br'aax",斬,20,
38833,"Wings of the Luwatena",斬,20,
