key,0,1,2
#,Name,AttackType,Recast<100ms>
int32,str,int32,int32
32170,"サンダラ",魔法,0,
32171,"エクセキュート",魔法,0,
32172,"不調和の神罰",魔法,0,
32173,"不調和の罰",魔法,0,
32174,"不調和の神罰",魔法,0,
32175,"不調和の罰",魔法,0,
32176,"熱いまなざし",魔法,0,
32177,"ケアルラ",魔法,0,
32178,"魔槍乱舞",斬,0,
32179,"魔槍突き",魔法,0,
32180,"リング・オブ・ペイン",魔法,0,
32181,"前後堅守",,0,
32182,"側面堅守",,0,
32183,"反意",魔法,0,
32184,"クラウディヘヴン",魔法,0,
32185,"ライトデュー",魔法,0,
32186,"ライトデュー",魔法,0,
32187,"オンラッシュ",魔法,0,
32188,"グノーシス",打,0,
32189,"攻撃",魔法,0,
32190,"ウィズダムアームズ",突,0,
32191,"チンターマニ",魔法,0,
32192,"",,0,
32193,"クエーサー",魔法,0,
32194,"クエーサー",魔法,0,
32195,"",,0,
32196,"",,0,
32197,"チンターマニ",魔法,0,
32198,"バランス・オブ・ウィズダム",魔法,0,
32199,"",,0,
32200,"パウンス",斬,0,
32201,"咆哮",魔法,0,
32202,"マグマチャンバー",,0,
32203,"マグマチャンバー",魔法,0,
32204,"インフェルノブラスト",魔法,0,
32205,"ビーストクロー",斬,0,
32206,"フリューミアスジョーズ",突,0,
32207,"冷たい視線",魔法,0,
32208,"絶対零度",魔法,0,
32209,"ブリザガ",魔法,0,
32210,"キャッチクロウ",斬,0,
32211,"スウィーピングガウジ",打,0,
32212,"招雷",魔法,0,
32213,"サンダジャ",魔法,0,
32214,"落雷",,0,
32215,"落雷",魔法,0,
32216,"スパーク",魔法,0,
32217,"ロックスロー",打,0,
32218,"ドレッドダイヴ",斬,0,
32219,"ストームウィング",,0,
32220,"ストームウィング",,0,
32221,"ストームウィング",魔法,0,
32222,"フラッシュウィンド",魔法,0,
32223,"",魔法,0,
32224,"ウィングブロウ",,0,
32225,"ウィングブロウ",魔法,0,
32226,"ビッグホーン",打,0,
32227,"ウィンドカッター",魔法,0,
32228,"プロトリシックパンクチャー",斬,0,
32229,"ファウルウォーター",魔法,0,
32230,"ペラジッククリーヴ",魔法,0,
32231,"アクアランス",魔法,0,
32232,"ネイバルラム",打,0,
32233,"引潮",,0,
32234,"水牢",,0,
32235,"惑いの葉花",,0,
32236,"",,0,
32237,"オディアスエアー",魔法,0,
32238,"ヴァインウィップ",打,0,
32239,"スラッジボム",,0,
32240,"スラッジボム",魔法,0,
32241,"オディアスアトモスフィアー",,0,
32242,"オディアスアトモスフィアー",魔法,0,
32243,"アシッドミスト",魔法,0,
32244,"草風",魔法,0,
32245,"ひっかき",斬,0,
32246,"ティーンバー",魔法,0,
32247,"アースクエイク",,0,
32248,"アースクエイク",魔法,0,
32249,"アースクエイク",魔法,0,
32250,"アースシェイカー",,0,
32251,"アースシェイカー",魔法,0,
32252,"ストンガ",,0,
32253,"ストンガ",魔法,0,
32254,"ビークスナップ",打,0,
32255,"毒針",突,0,
32256,"ハイドロキャノン",魔法,0,
32257,"大波乱",,0,
32258,"大波乱",魔法,0,
32259,"ハイドロボム",魔法,0,
32260,"落水",魔法,0,
32261,"オーバーフラッド",,0,
32262,"オーバーフラッド",魔法,0,
32263,"イマーション",魔法,0,
32264,"ハイドロキャノン",魔法,0,
32265,"スクラッチ",斬,0,
32266,"モルトプルメイジ",魔法,0,
32267,"ウィンドフェザー",,0,
32268,"エアロラ",,0,
32269,"エアロラ",魔法,0,
32270,"フリジッドパルス",魔法,0,
32271,"フェザーレイン",魔法,0,
32272,"ファーヴィッドパルス",魔法,0,
32273,"爆散",魔法,0,
32274,"アルペンドラフト",魔法,0,
32275,"デッドリーホールド",打,0,
32276,"ヴォルカニックハウル",魔法,0,
32277,"アースブレイク",,0,
32278,"アースブレイク",魔法,0,
32279,"テールスイング",打,0,
32280,"クアドラプルハンマー",,0,
32281,"ダブルハンマー",,0,
32282,"ライトハンマー",,0,
32283,"クアドラプルハンマー",,0,
32284,"ダブルハンマー",,0,
32285,"レフトハンマー",,0,
32286,"クリティカルバイト",斬,0,
32287,"",魔法,0,
32288,"召喚",,0,
32289,"ライトバースト",,0,
32290,"ライトバースト",魔法,0,
32291,"シャイン",,0,
32292,"シャイン",魔法,0,
32293,"エーテリックライト",,0,
32294,"エーテリックライト",魔法,0,
32295,"ファエトンの陽火",,0,
32296,"遠吠え",,0,
32297,"頭突き",打,0,
32298,"",,0,
32299,"リーフダガー",突,0,
32300,"サイバイマンドラゴラ",,0,
32301,"オニオン汁",魔法,0,
32302,"ヘタカッター",斬,0,
32303,"激臭",魔法,0,
32304,"絶叫",魔法,0,
32305,"花粉",魔法,0,
32306,"スカルダッシャー",打,0,
32307,"アイシクルロア",,0,
32308,"アイスストーン",,0,
32309,"アイスストーン",魔法,0,
32310,"アイスニードル",,0,
32311,"アイスニードル",魔法,0,
32312,"アイスサークル",,0,
32313,"アイスサークル",魔法,0,
32314,"ヘビースマッシュ",斬,0,
32315,"氷柱",突,0,
32316,"激突",突,0,
32317,"ヘビースマッシュ",斬,0,
32318,"フレイムバースト",,0,
32319,"フレイムバースト",魔法,0,
32320,"ファイアイリュージョン",,0,
32321,"エラプション",,0,
32322,"エラプション",魔法,0,
32323,"フレア",,0,
32324,"フレア",魔法,0,
32325,"ヒートブラスト",,0,
32326,"ヒートブラスト",魔法,0,
32327,"ファイアイリュージョン",魔法,0,
32328,"ギャロップ",魔法,0,
32329,"フレイムブラスト",魔法,0,
32330,"ムチ打ち",斬,0,
32331,"心神喪失ガス",魔法,0,
32332,"魅惑の光",魔法,0,
32333,"魅惑の香風",魔法,0,
32334,"ブレインシェイク",魔法,0,
32335,"サップシャワー",,0,
32336,"サップシャワー",魔法,0,
32337,"",,0,
32338,"忌まわしい嘆息",魔法,0,
32339,"つるのムチ",打,0,
32340,"ロッククラッシャー",魔法,0,
32341,"ひっかき",斬,0,
32342,"ブラスターチャージ",,0,
32343,"ブラスターチャージ",,0,
32344,"ブラスターチャージ",,0,
32345,"デュオ・ハイブラスター",魔法,0,
32346,"テトラ・ハイブラスター",魔法,0,
32347,"テトラ・ハイブラスター",魔法,0,
32348,"テトラ・ハイブラスター",魔法,0,
32349,"テトラ・ハイブラスター",魔法,0,
32350,"ランブリングサンダー",,0,
32351,"ランブリングサンダー",魔法,0,
32352,"エレクトリックホイスカー",,0,
32353,"エレクトリックホイスカー",魔法,0,
32354,"サンダーボルト",魔法,0,
32355,"エレクトリックバースト",,0,
32356,"エレクトリックバースト",魔法,0,
32357,"放電",魔法,0,
32358,"",,0,
32359,"",,0,
32360,"",,0,
32361,"",,0,
32362,"ソーラレイ",魔法,0,
32363,"ソーラレイ",魔法,0,
32364,"畳返し",魔法,0,
32365,"からくり辻斬",斬,0,
32366,"からくり陰陽術",魔法,0,
32367,"心づけ",,0,
32368,"火炎放射",魔法,0,
32369,"シールドオプション",,0,
32370,"",魔法,0,
32371,"炎禍の武爪",斬,0,
32372,"",,0,
32373,"ブラスター",魔法,0,
32374,"ブラスター",,0,
32375,"オウレットトラップ",,0,
32376,"ドラゴンブレス",魔法,300,
32377,"トキシックヴォミット",魔法,180,
32378,"アイアンジャスティス",斬,120,
32379,"ブラッドソード",突,120,
32380,"ワイルドホーン",打,200,
32381,"大爆発",魔法,180,
32382,"怪視線",魔法,150,
32383,"ヴォイド・ブリザド",魔法,0,
32384,"ダークオーブ",魔法,120,
32385,"コンデムネーション",魔法,200,
32386,"恐怖の視線",魔法,200,
32387,"グリムヘイロー",斬,200,
32388,"グリムフェイト",斬,200,
32389,"テラータッチ",魔法,350,
32390,"ザ・ハンド",打,150,
32391,"ウォータ",魔法,30,
32392,"ラウンドスイング",打,150,
32393,"透過レーザー",魔法,150,
32394,"重力場",魔法,150,
32395,"ディセバーメント",斬,120,
32396,"手打ち",打,150,
32397,"カルポミッション",打,120,
32398,"ネックスプリンター",打,200,
32399,"ブン回し",打,180,
32400,"ゴールドダスト",魔法,150,
32401,"ブラッディカレス",打,120,
32402,"ディッセバー",斬,160,
32403,"ミアンスラッシュ",打,160,
32404,"クリーピングハッシュ",魔法,200,
32405,"弾丸",打,120,
32406,"臭い息",魔法,250,
32407,"串刺し",突,150,
32408,"デラシネーター",打,150,
32409,"シャドウバースト",魔法,150,
32410,"爆発霧散",魔法,100,
32411,"アサルトカノン",魔法,120,
32412,"ラウンドスイング",打,0,
32413,"エレクトロマグネティズム",,200,
32414,"パッシブ方式赤外線誘導システム",魔法,180,
32415,"パッシブ方式赤外線誘導システム",魔法,120,
32416,"魔科学レーザー",魔法,30,
32417,"グランドソード",斬,180,
32418,"エグゾースト",魔法,150,
32419,"ナーブガス",魔法,180,
32420,"大放電",魔法,150,
32421,"スイング",打,180,
32422,"スパイクテール",突,200,
32423,"ミストブレス",魔法,180,
32424,"ボンビネーション",魔法,120,
32425,"ウィップクラック",打,150,
32426,"ボディスラム",打,160,
32427,"コールドゲイズ",魔法,180,
32428,"サイズテール",打,150,
32429,"バレリングスマッシュ",打,600,
32430,"トータスストンプ",打,200,
32431,"超硬化",,300,
32432,"リーチ",魔法,120,
32433,"ニードルスペーサー",魔法,200,
32434,"ディセバーメント",斬,120,
32435,"滅多斬り",斬,120,
32436,"剣風",斬,250,
32437,"大凶眼",魔法,200,
32438,"眼光弾",魔法,150,
32439,"11トンズ・スワイプ",打,150,
32440,"111トンズ・スイング",打,180,
32441,"ベルセルク",,0,
32442,"リアー",打,180,
32443,"氷結の咆哮",魔法,150,
32444,"雷電の咆哮",魔法,150,
32445,"呪縛斬",斬,200,
32446,"葬送撃",斬,180,
32447,"ウィンドスパウト",魔法,150,
32448,"呪いの視線",魔法,180,
32449,"ニーリングシックル",打,120,
32450,"サークルブレード",斬,180,
32451,"アモーフィックフレイル",打,180,
32452,"爆散",魔法,300,
32453,"熱狂撃",打,200,
32454,"フリーズオーバー",魔法,180,
32455,"",,0,
32456,"ウォータ",魔法,30,
32457,"ウォタガ",魔法,150,
32458,"トルペド",打,120,
32459,"ギャロップ",打,180,
32460,"ブラッディパドル",魔法,0,
32461,"ボンビネーション",魔法,120,
32462,"ウィップクラック",打,150,
32463,"エーテルブラスト",魔法,180,
32464,"",,0,
32465,"エクリプスバイト",打,30,
32466,"",,0,
32467,"アビサルクライ",魔法,250,
32468,"投石",魔法,150,
32469,"土石流",魔法,180,
32470,"クエイク",魔法,300,
32471,"ドミニオンスラッシュ",斬,150,
32472,"オキュラス",魔法,150,
32473,"シックリィスニーズ",魔法,150,
32474,"ヘイルファイア",魔法,150,
32475,"スタンプ",打,150,
32476,"不和の呪詛",魔法,150,
32477,"サッカー",魔法,180,
32478,"ウォタガ",魔法,0,
32479,"",,0,
32480,"",,0,
32481,"ダウス",魔法,180,
32482,"シケールリップル",魔法,200,
32483,"ファングエンド",打,120,
32484,"バブルシャワー",魔法,150,
32485,"クラブドリブル",打,100,
32486,"",,0,
32487,"",,0,
32488,"",,0,
32489,"フラウンダー",打,120,
32490,"",,0,
32491,"スーウェッジウォーター",魔法,150,
32492,"スーウェッジウォーター",魔法,150,
32493,"スーウェッジウォーター",魔法,0,
32494,"スーウェッジウォーター",魔法,0,
32495,"ブリザド",魔法,30,
32496,"砕氷",魔法,150,
32497,"",,0,
32498,"海千針千",突,150,
32499,"ジョーズ",打,120,
32500,"アクアスピア",打,300,
32501,"",,0,
32502,"ファイジャ",魔法,0,
32503,"",,0,
32504,"クリティカルバグ：サークル",魔法,0,
32505,"エンバグ",魔法,0,
32506,"",,0,
32507,"",,0,
32508,"月氷撃",魔法,0,
32509,"ウォータ",魔法,20,
32510,"ウォタラ",魔法,20,
32511,"ウォタガ",魔法,20,
32512,"レイズ",魔法,25,
32513,"フロッギー・ジャンプ",打,150,
32514,"フロッグレッグ",斬,25,
32515,"ウォータ",斬,20,
32516,"フロッギー・センチネル",,1200,
32517,"フロッギー・ランパート",,900,
32518,"フロッギー・インビンシブル",,3000,
32519,"フロッギー・リプライザル",,150,
32520,"狂える炎",,0,
32521,"狂える炎",,0,
32522,"月地氷霜",魔法,0,
32523,"月地氷霜",魔法,0,
32524,"月地氷霜",魔法,0,
32525,"月地氷霜",魔法,0,
32526,"月暈",魔法,0,
32527,"月暈",魔法,0,
32528,"",魔法,0,
32529,"",,0,
32530,"",魔法,30,
32531,"",,0,
32532,"",,0,
32533,"リッパークロー",斬,600,
32534,"波動砲",,0,
32535,"トランソニックブラスト",斬,60,
32536,"妖異の息吹",魔法,30,
32537,"ヴォイドスラッシュ",斬,60,
32538,"グラビティハルパー",魔法,300,
32539,"リゴージ",魔法,180,
32540,"テラーアイ",魔法,200,
32541,"ダーク",魔法,60,
32542,"デミクローン・ジェネレーター",,0,
32543,"攻撃命令",,0,
32544,"フレイムブレス",魔法,0,
32545,"連続攻撃命令",,0,
32546,"",魔法,0,
32547,"透過レーザー",魔法,0,
32548,"ストーン",魔法,0,
32549,"パーティクルコリジョン",魔法,200,
32550,"煉獄招来",,0,
32551,"煉獄招来",,0,
32552,"",,0,
32553,"",,0,
32554,"",,0,
32555,"エントロピックフレイム",魔法,0,
32556,"黒風",魔法,0,
32557,"颶風",魔法,0,
32558,"",,0,
32559,"トランスフォームF",,0,
32560,"",,0,
32561,"スライス",斬,25,
32562,"ワクシングスライス",斬,25,
32563,"インファナルスライス",斬,25,
32564,"ジビトゥ",斬,25,
32565,"ギャロウズ",斬,25,
32566,"ギロティン",斬,25,
32567,"ヴォイドリーパー",斬,15,
32568,"クロスリーパー",斬,15,
32569,"グリムリーパー",斬,20,
32570,"コムニオ",魔法,25,
32571,"ハルパー",魔法,20,
32572,"ハーベストサイン",斬,20,
32573,"ウォータ",魔法,20,
32574,"サイオンズ・ストーン",魔法,20,
32575,"サイオンズ・ウォータ",魔法,20,
32576,"サイオンズ・エアロ",魔法,20,
32577,"サイオンズ・エアロラ",魔法,25,
32578,"サイオンズ・ストンガ",魔法,25,
32579,"テトラグラマトン",,600,
32580,"デミブリザガ",魔法,25,
32581,"デミサンダガ",魔法,25,
32582,"デミフレア",魔法,25,
32583,"デミファイジャ",魔法,25,
32584,"デミブリザジャ",魔法,25,
32585,"竜牙竜爪",突,20,
32586,"竜尾大車輪",突,20,
32587,"双刃旋",斬,20,
32588,"風断ち",斬,20,
32589,"旋風刃",斬,25,
32590,"影牙",斬,20,
32591,"舞踏刃",斬,20,
32592,"始末",斬,20,
32593,"風穿刃",斬,20,
32594,"投刃",突,20,
32595,"ダルブレード",斬,20,
32596,"スピリットウィズアウト",斬,20,
32597,"始末",斬,20,
32598,"投刃",突,20,
32599,"投刃",突,20,
32600,"ダルブレード",斬,20,
32601,"スピリットウィズアウト",斬,20,
32602,"グローリー・オブ・ハルオーネ",斬,25,
32603,"サベッジブレード",斬,20,
32604,"ノーブルスピリッツ",魔法,20,
32605,"ヘヴィショット",突,20,
32606,"ストレートショット",突,20,
32607,"ウィンドバイト",突,20,
32608,"レイン・オブ・ペイン",突,20,
32609,"ハンティングアロー",突,20,
32610,"ラトルアロー",突,20,
32611,"ブラッドレッター",突,20,
32612,"アイアンサイクロン",斬,20,
32613,"レイジングラッシュ",斬,20,
32614,"激高",斬,20,
32615,"フラクチャー",斬,20,
32616,"サモン・オブシダン",,25,
32617,"サモン・オブシダン",,25,
32618,"エーテリック・レイ",魔法,75,
32619,"",,0,
32620,"",魔法,0,
32621,"",魔法,0,
32622,"サークル＆バースト",斬,0,
32623,"",,0,
32624,"サークル＆バースト",斬,0,
32625,"",,0,
32626,"ブラインド・フェイス",魔法,0,
32627,"ブラインド・フェイス",魔法,0,
32628,"",,0,
32629,"ブレードダンス・オメガ",斬,0,
32630,"アーカイブアーム",,0,
32631,"オーバーチャージ",魔法,150,
32632,"魔導レーザー",魔法,150,
32633,"アサルトカノン",魔法,300,
32634,"ループ",突,120,
32635,"スロウコール",,180,
32636,"トルネド",魔法,180,
32637,"チャープ",魔法,180,
32638,"ゴールデンタロン",斬,120,
32639,"",,0,
32640,"フリーフォール",打,150,
32641,"ギャロップ",打,300,
32642,"アリコーン",突,300,
32643,"イノセンス",魔法,100,
32644,"",,0,
32645,"",,0,
32646,"",,0,
32647,"テールスイング",打,120,
32648,"",,0,
32649,"",,0,
32650,"",,0,
32651,"遠吠え",,600,
32652,"",,0,
32653,"ネックリップ",斬,300,
32654,"強撃",打,0,
32655,"",,0,
32656,"サイズテール",打,120,
32657,"",,0,
32658,"",,0,
32659,"",,0,
32660,"スパーク",魔法,120,
32661,"ストリーク",打,300,
32662,"殴打",打,150,
32663,"",,0,
32664,"岩石投げ",打,200,
32665,"",,0,
32666,"リヴァレーション",魔法,0,
32667,"猛禽の眼",魔法,200,
32668,"",,0,
32669,"",,0,
32670,"",,0,
32671,"",,0,
32672,"",,0,
32673,"縮地",,600,
32674,"三段斬り",斬,150,
32675,"",,0,
32676,"",,0,
32677,"",,0,
32678,"",,0,
32679,"",,0,
32680,"ドラミング",魔法,150,
32681,"サンダー",魔法,20,
32682,"ファイガ",魔法,25,
32683,"ノーブルブレード",斬,25,
32684,"ノーブルスピリッツ",魔法,20,
32685,"生命分与",魔法,0,
32686,"生命分与",魔法,0,
32687,"ダークファイラ",,0,
32688,"ダークファイラ",魔法,0,
32689,"",魔法,0,
32690,"グリップ・オブ・ナイト",魔法,0,
32691,"ヴォイドの瘴気",魔法,0,
32692,"ハイドロラミング",,0,
32693,"",,0,
32694,"ハイドロラミング",打,0,
32695,"",,0,
32696,"ハイドロボム",魔法,0,
32697,"アイススロー",魔法,0,
32698,"ヒュドルスタシス",魔法,0,
32699,"コスモメテオ",魔法,0,
32700,"マンドラ地雷",魔法,0,
32701,"",,0,
32702,"",斬,0,
32703,"ムーブ＆クロス",斬,0,
32704,"",,0,
32705,"エンプティハンド",打,100,
32706,"エンプティハンド",打,80,
32707,"エンプティハンド",打,60,
32708,"ジェネシス",魔法,600,
32709,"ジェネシス",魔法,600,
32710,"ジェネシス",魔法,600,
32711,"ガスト",魔法,70,
32712,"ハードスラスト",突,60,
32713,"ハードスラスト",突,60,
32714,"ハードスラスト",突,60,
32715,"ベルセルク",,200,
32716,"ベルセルク",,200,
32717,"ベルセルク",,200,
32718,"アラガン・メテオ",魔法,1200,
32719,"アラガン・メテオ",魔法,1200,
32720,"アラガン・メテオ",魔法,1200,
32721,"ペトリファクション",,300,
32722,"ペトリファクション",,300,
32723,"ペトリファクション",,300,
32724,"サークル・オブ・フレイム",魔法,120,
32725,"サークル・オブ・フレイム",魔法,100,
32726,"サークル・オブ・フレイム",魔法,80,
32727,"サークルブレード",斬,200,
32728,"サークルブレード",斬,200,
32729,"サークルブレード",斬,200,
32730,"デスレイ",魔法,150,
32731,"凶眼",魔法,200,
32732,"カタルシス",魔法,350,
32733,"",,0,
32734,"ダーラ",魔法,220,
32735,"ダーク",魔法,180,
32736,"",,0,
32737,"睨み",魔法,300,
32738,"絶叫",魔法,180,
32739,"アンブラスマッシュ",打,250,
32740,"トリプルブロー",打,250,
32741,"",,0,
32742,"",,0,
32743,"ダーラ",魔法,200,
32744,"イナーデーモン",魔法,150,
32745,"",,0,
32746,"ルーム",,150,
32747,"",,0,
32748,"インヘイル",魔法,250,
32749,"モルディスニーズ",魔法,0,
32750,"モルディフレム",魔法,180,
32751,"",,0,
32752,"ストーン",魔法,30,
32753,"",,0,
32754,"",,0,
32755,"",,0,
32756,"ブロウブリンク",魔法,150,
32757,"カチ込み",打,600,
32758,"カタパルト",魔法,180,
32759,"ブン回し",打,190,
32760,"",,0,
32761,"悪魔の瞳",魔法,200,
32762,"悪魔の瞳",魔法,200,
32763,"",,0,
32764,"",,0,
32765,"猛突進",打,600,
32766,"ギャロップ",魔法,250,
32767,"リアーキック",打,150,
32768,"天馬のいななき",魔法,200,
32769,"",,0,
32770,"",,0,
32771,"",,0,
32772,"スクリーム",魔法,250,
32773,"エンシェントエラプション",魔法,150,
32774,"サークルバースト",魔法,180,
32775,"リングバースト",魔法,180,
32776,"左方薙ぎ払い",魔法,180,
32777,"右方薙ぎ払い",魔法,180,
32778,"",魔法,0,
32779,"フェイスアゲインスト",魔法,240,
32780,"ダークエアリビズメ",魔法,160,
32781,"ロトスマッシュ",打,25,
32782,"粉砕鉄球",魔法,25,
32783,"アイススロー",魔法,0,
32784,"●タッチダウン",打,300,
32785,"ウィンターウィンド",魔法,300,
32786,"フリーフォール",打,0,
32787,"ゴールデンタロン",斬,150,
32788,"コード：＊＊＊ミ＊【シグマ】",魔法,0,
32789,"コード：＊＊＊ミ＊【オメガ】",魔法,0,
32790,"グリップ・オブ・ナイト",魔法,0,
32791,"",魔法,0,
32792,"大地の恵み",,0,
32793,"ドゥームスパイク",,25,
32794,"大地の恵み",,0,
32795,"ブルスワイプ",打,0,
32796,"",魔法,0,
32797,"デストラップ",打,300,
32798,"怨念",魔法,300,
32799,"サウザンスラスト",,0,
32800,"サウザンスラスト",,0,
32801,"サウザンスラスト",,0,
32802,"魔陣拡張",,0,
32803,"",,0,
32804,"",,0,
32805,"",,0,
32806,"雷電の咆哮",魔法,0,
32807,"氷結の咆哮",魔法,0,
32808,"アラガン・ストンガ",魔法,25,
32809,"アラガン・トルネド",魔法,165,
32810,"アラガン・ストンラスキン",,200,
32811,"アラガン・ケアルラ",魔法,25,
32812,"",,0,
32813,"ライト・アルビオンスラム",打,0,
32814,"レフト・アルビオンスラム",打,0,
32815,"フレアスター",,0,
32816,"フレアスター",魔法,0,
32817,"",魔法,0,
32818,"",魔法,0,
32819,"ミサイル着弾",魔法,0,
32820,"",,0,
32821,"アラガン・ファイア",魔法,25,
32822,"アラガン・デスペア",魔法,200,
32823,"アラガン・サンダガ",魔法,165,
32824,"アラガン・ブレクガ",魔法,200,
32825,"オニオンスラッシュ",斬,25,
32826,"オニオンブレード",斬,25,
32827,"レイジ・オブ・オニオン",斬,25,
32828,"オニオンハート",斬,300,
32829,"オニオンヒール",魔法,25,
32830,"",斬,0,
32831,"",打,0,
32832,"魔科学レーザーα",魔法,0,
32833,"魔科学レーザーβ",魔法,0,
32834,"赤熱爆煙",魔法,0,
32835,"分煙法",,0,
32836,"",,0,
32837,"",,0,
32838,"集煙法",,0,
32839,"集煙法",,0,
32840,"血煙重打撃",打,0,
32841,"地盤隆起",打,0,
32842,"地盤隆起",打,0,
32843,"地盤隆起",打,0,
32844,"雲煙飛動",,0,
32845,"血煙重波撃",,0,
32846,"",,0,
32847,"噴煙地獄",,0,
32848,"噴煙燃焼",魔法,0,
32849,"",斬,0,
32850,"衝撃煙管打ち",魔法,0,
32851,"円撃煙管打ち",魔法,0,
32852,"重波撃",,0,
32853,"重波撃",打,0,
32854,"重打撃",打,0,
32855,"隆起",魔法,0,
32856,"血煙重波撃",打,0,
32857,"ディケイ",魔法,0,
32858,"クアドラプルハンマー",打,0,
32859,"ダブルハンマー",打,0,
32860,"ライトハンマー",打,0,
32861,"レフトハンマー",打,0,
32862,"魔導ショック",打,0,
32863,"魔導ショック",打,0,
32864,"フレイムブレス",魔法,0,
32865,"",,600,
32866,"衝撃煙管打ち",打,0,
32867,"円撃煙管打ち",打,0,
32868,"双月の導き",魔法,0,
32869,"双月の導き",魔法,0,
32870,"エンシェントブリザド",魔法,0,
32871,"血煙重波撃",,0,
32872,"血煙重波撃",打,0,
32873,"オートマチックカノン",魔法,80,
32874,"爆発霧散",魔法,0,
32875,"",魔法,0,
32876,"リングカノン",魔法,200,
32877,"リペリングカノン",魔法,200,
32878,"高圧電流",魔法,350,
32879,"",,0,
32880,"レーザーブレード",魔法,220,
32881,"サンダービーム",魔法,180,
32882,"",,0,
32883,"",魔法,0,
32884,"魔科学レーザーα",魔法,220,
32885,"",,0,
32886,"",,0,
32887,"",,0,
32888,"XXXパウンス",打,200,
32889,"",,0,
32890,"",,0,
32891,"",,0,
32892,"",,0,
32893,"ロトスワイプ",打,180,
32894,"蒸気洗浄",,600,
32895,"アラガン・メテオ",魔法,220,
32896,"アラガン・フィアー",魔法,260,
32897,"",,0,
32898,"",魔法,0,
32899,"アラガングラビデ",魔法,180,
32900,"シタデルバスター",魔法,220,
32901,"",,0,
32902,"",,0,
32903,"",,0,
32904,"爆走",打,0,
32905,"",,0,
32906,"コールドブレス",魔法,150,
32907,"サンダーブレス",魔法,150,
32908,"スコーピオンスティング",打,100,
32909,"氷結の咆哮",魔法,0,
32910,"雷電の咆哮",魔法,0,
32911,"急襲",打,200,
32912,"",,0,
32913,"スイング",打,220,
32914,"",,0,
32915,"ネイキッドソウル",魔法,250,
32916,"ズームイン",打,180,
32917,"",,0,
32918,"",,0,
32919,"",,0,
32920,"",,0,
32921,"32トンズ・スワイプ",打,180,
32922,"128トンズ・スイング",斬,180,
32923,"ディフュージョンレイ",魔法,180,
32924,"",,0,
32925,"ブレインジャック",,300,
32926,"",,0,
32927,"",,0,
32928,"気化爆弾",魔法,150,
32929,"",魔法,0,
32930,"ナーブガス・サークル",魔法,0,
32931,"アンホーリー",魔法,150,
32932,"",,0,
32933,"ナーブガス・フロント",魔法,0,
32934,"ナーブガス・レフト",魔法,0,
32935,"ナーブガス・ライト",魔法,0,
32936,"",魔法,0,
32937,"ビーストロア",魔法,300,
32938,"ドシスIII",魔法,20,
32939,"ジョルラ",魔法,20,
32940,"ハルパー",魔法,20,
32941,"ドゥームスピアー",,0,
32942,"ドゥームスピアー",,0,
32943,"ドゥームスピアー",突,0,
32944,"ドゥームスピアー",突,0,
32945,"ドゥームスピアー",突,0,
32946,"大爆発",魔法,0,
32947,"エンルプリーズ",魔法,20,
32948,"バックフリップ",打,60,
32949,"",,0,
32950,"",,0,
32951,"",,0,
32952,"炎の鱗",,300,
32953,"",,0,
32954,"ウィップバック",斬,150,
32955,"リゴージ",魔法,220,
32956,"",,0,
32957,"テールウィップ",打,150,
32958,"ファイアブレス",魔法,180,
32959,"",,0,
32960,"アバシネート",斬,150,
32961,"火之車",魔法,150,
32962,"",,0,
32963,"",,0,
32964,"",,0,
32965,"",,0,
32966,"",,0,
32967,"ストーンゲイズ",,220,
32968,"",,0,
32969,"ボディスラム",打,240,
32970,"スカールドブレス",魔法,180,
32971,"エンバームアース",魔法,200,
32972,"",,0,
32973,"スティッキータン",打,200,
32974,"",,0,
32975,"ボディプレス",打,0,
32976,"",,0,
32977,"",,0,
32978,"",,0,
32979,"雷放射",魔法,100,
32980,"",,0,
32981,"",,0,
32982,"",,0,
32983,"リッパークロウ",斬,200,
32984,"",,0,
32985,"",,0,
32986,"テールスマッシュ",打,200,
32987,"縮地",,200,
32988,"",,0,
32989,"",,0,
32990,"百刃乱舞",斬,100,
32991,"スピニングキック",打,120,
32992,"",,0,
32993,"",,0,
32994,"",,0,
32995,"鋏連撃",打,250,
32996,"大渦潮",打,200,
32997,"",突,0,
32998,"月暈",魔法,0,
32999,"",魔法,0,
33000,"煉獄の朱炎",,0,
33001,"煉獄の朱炎",,0,
33002,"パーカッシブフォイン",魔法,0,
33003,"ブラックスフィア",,0,
33004,"爆発",魔法,0,
33005,"大爆発",魔法,0,
33006,"ヴォイドトーチ",,0,
33007,"ヴォイドトーチ",魔法,0,
33008,"フレイムブラスト",魔法,0,
33009,"ブラックスフィア",,0,
33010,"爆発",魔法,0,
33011,"大爆発",魔法,0,
33012,"フラクティス",,0,
33013,"ブラッドバス",,400,
33014,"パーカッシブフォイン",魔法,0,
33015,"オディアスアトモスフィアー",魔法,0,
33016,"オディアスアトモスフィアー",魔法,0,
33017,"月の階",魔法,0,
33018,"月の階",魔法,0,
33019,"フューズド・アイスサークル",魔法,0,
33020,"フューズド・ファイアスフィア",魔法,0,
33021,"フューズド・アイスサークル",魔法,0,
33022,"フューズド・ファイアスフィア",魔法,0,
33023,"",斬,0,
33024,"アナイアレイション",魔法,0,
33025,"アナイアレイション",魔法,0,
